"metric_score"	"metric_name"	"mol_rep"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"
0.87516960651289	"AUROC"	"Graph"	"  MDR1"	"GROVER_RDKit"	21	"Scaffold"	"cutoff6"
0.777142857142857	"AUROC"	"Graph"	"  MDR1"	"GROVER_RDKit"	22	"Scaffold"	"cutoff6"
1	"AUROC"	"Graph"	"  MDR1"	"GROVER_RDKit"	23	"Scaffold"	"cutoff6"
0.872059871703493	"AUROC"	"Graph"	"  MDR1"	"GROVER_RDKit"	24	"Scaffold"	"cutoff6"
0.98962962962963	"AUROC"	"Graph"	"  MDR1"	"GROVER_RDKit"	25	"Scaffold"	"cutoff6"
0.797150610583446	"AUROC"	"Graph"	"  MDR1"	"GROVER_RDKit"	26	"Scaffold"	"cutoff6"
0.910973084886128	"AUROC"	"Graph"	"  MDR1"	"GROVER_RDKit"	27	"Scaffold"	"cutoff6"
0.762904636920385	"AUROC"	"Graph"	"  MDR1"	"GROVER_RDKit"	28	"Scaffold"	"cutoff6"
0.958646616541353	"AUROC"	"Graph"	"  MDR1"	"GROVER_RDKit"	29	"Scaffold"	"cutoff6"
0.982222222222222	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	0	"Scaffold"	"cutoff6"
0.964835164835165	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	1	"Scaffold"	"cutoff6"
0.989747095010253	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	2	"Scaffold"	"cutoff6"
0.991287878787879	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	3	"Scaffold"	"cutoff6"
0.9946	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	4	"Scaffold"	"cutoff6"
0.996376811594203	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	5	"Scaffold"	"cutoff6"
0.916075650118203	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	6	"Scaffold"	"cutoff6"
0.994057724957555	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	7	"Scaffold"	"cutoff6"
1	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	8	"Scaffold"	"cutoff6"
0.997247706422018	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	9	"Scaffold"	"cutoff6"
0.967105263157895	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	10	"Scaffold"	"cutoff6"
0.987488556606652	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	11	"Scaffold"	"cutoff6"
0.850925925925926	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	12	"Scaffold"	"cutoff6"
0.173758865248227	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	13	"Scaffold"	"cutoff6"
0.774436090225564	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	14	"Scaffold"	"cutoff6"
0.94488188976378	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	15	"Scaffold"	"cutoff6"
0.953051643192488	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	16	"Scaffold"	"cutoff6"
0.996992481203008	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	17	"Scaffold"	"cutoff6"
0.99812030075188	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	18	"Scaffold"	"cutoff6"
0.98252688172043	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	19	"Scaffold"	"cutoff6"
0.982834994462902	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	20	"Scaffold"	"cutoff6"
0.890495867768595	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	21	"Scaffold"	"cutoff6"
0.961151079136691	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	22	"Scaffold"	"cutoff6"
1	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	23	"Scaffold"	"cutoff6"
0.924182536830758	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	24	"Scaffold"	"cutoff6"
0.996268656716418	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	25	"Scaffold"	"cutoff6"
0.998632946001367	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	26	"Scaffold"	"cutoff6"
0.995828988529718	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	27	"Scaffold"	"cutoff6"
0.951612903225806	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	28	"Scaffold"	"cutoff6"
0.941157760814249	"AUROC"	"rdkit2d"	"  MDR1"	"  RF"	29	"Scaffold"	"cutoff6"
-1	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	0	"Scaffold"	"cutoff6"
0.785087719298246	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	1	"Scaffold"	"cutoff6"
0.549192364170338	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	2	"Scaffold"	"cutoff6"
0.828193832599119	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	3	"Scaffold"	"cutoff6"
0.692982456140351	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	4	"Scaffold"	"cutoff6"
0.723451327433628	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	5	"Scaffold"	"cutoff6"
-1	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	6	"Scaffold"	"cutoff6"
0.539823008849557	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	7	"Scaffold"	"cutoff6"
0.912663755458515	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	8	"Scaffold"	"cutoff6"
0.350877192982456	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	9	"Scaffold"	"cutoff6"
0.859649122807018	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	10	"Scaffold"	"cutoff6"
0.415565345080763	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	11	"Scaffold"	"cutoff6"
0.651785714285714	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	12	"Scaffold"	"cutoff6"
0.612334801762115	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	13	"Scaffold"	"cutoff6"
0.298245614035088	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	14	"Scaffold"	"cutoff6"
0.629385964912281	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	15	"Scaffold"	"cutoff6"
0.786343612334802	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	16	"Scaffold"	"cutoff6"
0.641592920353982	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	17	"Scaffold"	"cutoff6"
0.842408712363869	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	18	"Scaffold"	"cutoff6"
0.822368421052632	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	19	"Scaffold"	"cutoff6"
0.318777292576419	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	20	"Scaffold"	"cutoff6"
0.730088495575221	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	21	"Scaffold"	"cutoff6"
0.40929203539823	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	22	"Scaffold"	"cutoff6"
0.807860262008734	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	23	"Scaffold"	"cutoff6"
0.513157894736842	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	24	"Scaffold"	"cutoff6"
0.619469026548673	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	25	"Scaffold"	"cutoff6"
0.547566371681416	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	26	"Scaffold"	"cutoff6"
0.695796460176991	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	27	"Scaffold"	"cutoff6"
0.738839285714286	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	28	"Scaffold"	"cutoff6"
0.379385964912281	"AUROC"	"SMILES"	" CYP2D6"	" MolBERT"	29	"Scaffold"	"cutoff6"
-1	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	0	"Scaffold"	"cutoff6"
0.543859649122807	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	1	"Scaffold"	"cutoff6"
0.353891336270191	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	2	"Scaffold"	"cutoff6"
0.563876651982379	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	3	"Scaffold"	"cutoff6"
0.195175438596491	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	4	"Scaffold"	"cutoff6"
0.554203539823009	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	5	"Scaffold"	"cutoff6"
-1	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	6	"Scaffold"	"cutoff6"
0.18141592920354	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	7	"Scaffold"	"cutoff6"
0.724890829694323	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	8	"Scaffold"	"cutoff6"
0.521929824561403	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	9	"Scaffold"	"cutoff6"
0.394736842105263	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	10	"Scaffold"	"cutoff6"
0.340675477239354	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	11	"Scaffold"	"cutoff6"
0.487111111111111	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	12	"Scaffold"	"cutoff6"
0.647577092511013	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	13	"Scaffold"	"cutoff6"
0.0953947368421052	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	14	"Scaffold"	"cutoff6"
0.774122807017544	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	15	"Scaffold"	"cutoff6"
0.846491228070175	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	16	"Scaffold"	"cutoff6"
0.535398230088496	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	17	"Scaffold"	"cutoff6"
0.688661114670083	"AUROC"	"Graph"	" CYP2D6"	"GROVER"	18	"Scaffold"	"cutoff6"
