"metric_score"	"metric_name"	"mol_rep"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"
0.871148459383754	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	26	"random"	"benchmark"
0.849365750528541	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	27	"random"	"benchmark"
0.912640056022409	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	28	"random"	"benchmark"
0.792439743367435	"AUROC"	"  RDKit2D"	" BACE"	"   SVM"	29	"random"	"benchmark"
0.9105216622458	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	0	"random"	"benchmark"
0.845313601127555	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	1	"random"	"benchmark"
0.829666492055177	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	2	"random"	"benchmark"
0.846620296058498	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	3	"random"	"benchmark"
0.881962633141261	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	4	"random"	"benchmark"
0.851799824407375	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	5	"random"	"benchmark"
0.865217391304348	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	6	"random"	"benchmark"
0.843543653705062	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	7	"random"	"benchmark"
0.867247386759582	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	8	"random"	"benchmark"
0.81924882629108	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	9	"random"	"benchmark"
0.896708683473389	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	10	"random"	"benchmark"
0.866596638655462	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	11	"random"	"benchmark"
0.879325334724396	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	12	"random"	"benchmark"
0.877064858285516	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	13	"random"	"benchmark"
0.876746242263484	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	14	"random"	"benchmark"
0.838715277777778	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	15	"random"	"benchmark"
0.858108108108108	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	16	"random"	"benchmark"
0.825987708516242	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	17	"random"	"benchmark"
0.859584214235377	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	18	"random"	"benchmark"
0.844815340909091	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	19	"random"	"benchmark"
0.857937749956529	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	20	"random"	"benchmark"
0.9198606271777	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	21	"random"	"benchmark"
0.862138830162086	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	22	"random"	"benchmark"
0.868055555555556	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	23	"random"	"benchmark"
0.876132404181185	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	24	"random"	"benchmark"
0.905118601747815	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	25	"random"	"benchmark"
0.87937675070028	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	26	"random"	"benchmark"
0.87262156448203	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	27	"random"	"benchmark"
0.910364145658263	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	28	"random"	"benchmark"
0.822784810126582	"AUROC"	"  RDKit2D"	" BACE"	"   XGBoost"	29	"random"	"benchmark"
0.797524314765694	"AUROC"	" SMILES"	" BACE"	" RNN"	0	"random"	"benchmark"
0.803911205073996	"AUROC"	" SMILES"	" BACE"	" RNN"	1	"random"	"benchmark"
0.687794656888423	"AUROC"	" SMILES"	" BACE"	" RNN"	2	"random"	"benchmark"
0.748350276440164	"AUROC"	" SMILES"	" BACE"	" RNN"	3	"random"	"benchmark"
0.774751178627554	"AUROC"	" SMILES"	" BACE"	" RNN"	4	"random"	"benchmark"
0.803687445127305	"AUROC"	" SMILES"	" BACE"	" RNN"	5	"random"	"benchmark"
0.823550724637681	"AUROC"	" SMILES"	" BACE"	" RNN"	6	"random"	"benchmark"
0.827219369038885	"AUROC"	" SMILES"	" BACE"	" RNN"	7	"random"	"benchmark"
0.770557491289199	"AUROC"	" SMILES"	" BACE"	" RNN"	8	"random"	"benchmark"
0.78942792557816	"AUROC"	" SMILES"	" BACE"	" RNN"	9	"random"	"benchmark"
0.830182072829132	"AUROC"	" SMILES"	" BACE"	" RNN"	10	"random"	"benchmark"
0.824054621848739	"AUROC"	" SMILES"	" BACE"	" RNN"	11	"random"	"benchmark"
0.829768735872022	"AUROC"	" SMILES"	" BACE"	" RNN"	12	"random"	"benchmark"
0.821596244131455	"AUROC"	" SMILES"	" BACE"	" RNN"	13	"random"	"benchmark"
0.790627763041556	"AUROC"	" SMILES"	" BACE"	" RNN"	14	"random"	"benchmark"
0.770138888888889	"AUROC"	" SMILES"	" BACE"	" RNN"	15	"random"	"benchmark"
0.778932778932779	"AUROC"	" SMILES"	" BACE"	" RNN"	16	"random"	"benchmark"
0.783494293239684	"AUROC"	" SMILES"	" BACE"	" RNN"	17	"random"	"benchmark"
0.786293164200141	"AUROC"	" SMILES"	" BACE"	" RNN"	18	"random"	"benchmark"
0.824573863636364	"AUROC"	" SMILES"	" BACE"	" RNN"	19	"random"	"benchmark"
0.735350373848026	"AUROC"	" SMILES"	" BACE"	" RNN"	20	"random"	"benchmark"
0.83588850174216	"AUROC"	" SMILES"	" BACE"	" RNN"	21	"random"	"benchmark"
0.772551092318534	"AUROC"	" SMILES"	" BACE"	" RNN"	22	"random"	"benchmark"
0.837152777777778	"AUROC"	" SMILES"	" BACE"	" RNN"	23	"random"	"benchmark"
0.767595818815331	"AUROC"	" SMILES"	" BACE"	" RNN"	24	"random"	"benchmark"
0.838059568396647	"AUROC"	" SMILES"	" BACE"	" RNN"	25	"random"	"benchmark"
0.836484593837535	"AUROC"	" SMILES"	" BACE"	" RNN"	26	"random"	"benchmark"
0.808139534883721	"AUROC"	" SMILES"	" BACE"	" RNN"	27	"random"	"benchmark"
0.849089635854342	"AUROC"	" SMILES"	" BACE"	" RNN"	28	"random"	"benchmark"
0.695508930119646	"AUROC"	" SMILES"	" BACE"	" RNN"	29	"random"	"benchmark"
0.855172413793103	"AUROC"	"Graph"	" BACE"	"GCN"	0	"random"	"benchmark"
0.80584918957012	"AUROC"	"Graph"	" BACE"	"GCN"	1	"random"	"benchmark"
0.769338222455038	"AUROC"	"Graph"	" BACE"	"GCN"	2	"random"	"benchmark"
0.795434278580346	"AUROC"	"Graph"	" BACE"	"GCN"	3	"random"	"benchmark"
0.84442116291252	"AUROC"	"Graph"	" BACE"	"GCN"	4	"random"	"benchmark"
0.78647936786655	"AUROC"	"Graph"	" BACE"	"GCN"	5	"random"	"benchmark"
0.802898550724638	"AUROC"	"Graph"	" BACE"	"GCN"	6	"random"	"benchmark"
