"mean_metric_score"	"std_metric_score"	"split_type"	"mol_rep"	"mol_prop"	"model_name"	"metric_name"	"desc_name"	"size"
24.6247679195985	1.46842003594864	"scaffold"	"Fixed-1. MorganBits"	"mw_size1000_desc"	"   XGBoost"	"RMSE"	"MolWt"	1000
21.0967894046366	1.34186972169802	"scaffold"	"Fixed-2. MACCS"	"mw_size1000_desc"	"   XGBoost"	"RMSE"	"MolWt"	1000
18.055943622592	1.11967416176684	"scaffold"	"Fixed-3. AtomPairs"	"mw_size1000_desc"	"   XGBoost"	"RMSE"	"MolWt"	1000
17.9619463560793	3.77892965085568	"scaffold"	"Learned-1. SMILES"	"mw_size1000_desc"	"  RNN"	"RMSE"	"MolWt"	1000
38.9851260300546	17.3807548477657	"scaffold"	"Learned-2. Graph"	"mw_size1000_desc"	"GCN"	"RMSE"	"MolWt"	1000
52.2200819849461	6.69921509382377	"scaffold"	"Learned-2. Graph"	"mw_size1000_desc"	"GIN"	"RMSE"	"MolWt"	1000
28.9056961281127	6.59374285797194	"scaffold"	"Learned-2. Graph"	"mw_size1000_desc"	"GROVER"	"RMSE"	"MolWt"	1000
300.917243434502	2.97524753715019	"scaffold"	"Learned-1. SMILES"	"mw_size1000_desc"	" MolBERT"	"RMSE"	"MolWt"	1000
23.8393990838094	1.06250074265138	"scaffold"	"Fixed-1. MorganBits"	"mw_size2000_desc"	"   RF"	"RMSE"	"MolWt"	2000
22.0687836046103	0.940601565890781	"scaffold"	"Fixed-2. MACCS"	"mw_size2000_desc"	"   RF"	"RMSE"	"MolWt"	2000
19.1446000554032	0.882843501586875	"scaffold"	"Fixed-3. AtomPairs"	"mw_size2000_desc"	"   RF"	"RMSE"	"MolWt"	2000
23.5254644906612	1.14499916220932	"scaffold"	"Fixed-1. MorganBits"	"mw_size2000_desc"	"   SVM"	"RMSE"	"MolWt"	2000
21.6354524779286	1.02830781134783	"scaffold"	"Fixed-2. MACCS"	"mw_size2000_desc"	"   SVM"	"RMSE"	"MolWt"	2000
8.73258090352348	1.25652902577491	"scaffold"	"Fixed-3. AtomPairs"	"mw_size2000_desc"	"   SVM"	"RMSE"	"MolWt"	2000
23.6536852107599	1.00716124121404	"scaffold"	"Fixed-1. MorganBits"	"mw_size2000_desc"	"   XGBoost"	"RMSE"	"MolWt"	2000
20.9589316741571	0.875420867700178	"scaffold"	"Fixed-2. MACCS"	"mw_size2000_desc"	"   XGBoost"	"RMSE"	"MolWt"	2000
17.5368515362253	0.926077800359517	"scaffold"	"Fixed-3. AtomPairs"	"mw_size2000_desc"	"   XGBoost"	"RMSE"	"MolWt"	2000
9.79204897641216	1.89411010729486	"scaffold"	"Learned-1. SMILES"	"mw_size2000_desc"	"  RNN"	"RMSE"	"MolWt"	2000
28.6017318701134	1.25936264994097	"scaffold"	"Learned-2. Graph"	"mw_size2000_desc"	"GCN"	"RMSE"	"MolWt"	2000
34.0473439972419	5.84497720826036	"scaffold"	"Learned-2. Graph"	"mw_size2000_desc"	"GIN"	"RMSE"	"MolWt"	2000
28.9423211513046	7.37443041347705	"scaffold"	"Learned-2. Graph"	"mw_size2000_desc"	"GROVER"	"RMSE"	"MolWt"	2000
289.764009933658	1.98327113796267	"scaffold"	"Learned-1. SMILES"	"mw_size2000_desc"	" MolBERT"	"RMSE"	"MolWt"	2000
23.7660428538036	0.647557891318226	"scaffold"	"Fixed-1. MorganBits"	"mw_size4000_desc"	"   RF"	"RMSE"	"MolWt"	4000
21.9576746580227	0.465423227035479	"scaffold"	"Fixed-2. MACCS"	"mw_size4000_desc"	"   RF"	"RMSE"	"MolWt"	4000
18.7821872355109	0.52729548757388	"scaffold"	"Fixed-3. AtomPairs"	"mw_size4000_desc"	"   RF"	"RMSE"	"MolWt"	4000
