"metric_score"	"metric_name"	"mol_rep"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"	"AC_pct_train"	"AC_pct_valid"	"AC_pct_test"
0.441102654931649	"RMSE"	"1. MorganBits"	"A2a"	"RF"	0	" Scaffold"	"bender"	0.106060606060606	0	0
0.987842359035747	"RMSE"	"1. MorganBits"	"A2a"	"RF"	1	" Scaffold"	"bender"	0.0757575757575757	0	0.222222222222222
0.684613883260659	"RMSE"	"1. MorganBits"	"A2a"	"RF"	2	" Scaffold"	"bender"	0.0757575757575757	0.25	0
0.912090343422895	"RMSE"	"1. MorganBits"	"A2a"	"RF"	3	" Scaffold"	"bender"	0.106060606060606	0	0
0.922611636230209	"RMSE"	"1. MorganBits"	"A2a"	"RF"	4	" Scaffold"	"bender"	0.106060606060606	0	0
1.17809175299441	"RMSE"	"1. MorganBits"	"A2a"	"RF"	5	" Scaffold"	"bender"	0.0757575757575757	0.25	0
0.460666769930684	"RMSE"	"1. MorganBits"	"A2a"	"RF"	6	" Scaffold"	"bender"	0.106060606060606	0	0
0.877324676569967	"RMSE"	"1. MorganBits"	"A2a"	"RF"	7	" Scaffold"	"bender"	0.106060606060606	0	0
1.05212754469256	"RMSE"	"1. MorganBits"	"A2a"	"RF"	8	" Scaffold"	"bender"	0.0757575757575757	0	0.222222222222222
1.01073671470032	"RMSE"	"1. MorganBits"	"A2a"	"RF"	9	" Scaffold"	"bender"	0.0757575757575757	0	0.222222222222222
0.679037202158284	"RMSE"	"1. MorganBits"	"A2a"	"RF"	10	" Scaffold"	"bender"	0.0757575757575757	0.25	0
0.740725833553062	"RMSE"	"1. MorganBits"	"A2a"	"RF"	11	" Scaffold"	"bender"	0.106060606060606	0	0
1.06148953163389	"RMSE"	"1. MorganBits"	"A2a"	"RF"	12	" Scaffold"	"bender"	0.0757575757575757	0	0.222222222222222
1.03129150347563	"RMSE"	"1. MorganBits"	"A2a"	"RF"	13	" Scaffold"	"bender"	0.106060606060606	0	0
0.697754797992155	"RMSE"	"1. MorganBits"	"A2a"	"RF"	14	" Scaffold"	"bender"	0.106060606060606	0	0
0.966326952011948	"RMSE"	"1. MorganBits"	"A2a"	"RF"	15	" Scaffold"	"bender"	0.106060606060606	0	0
0.807415131146094	"RMSE"	"1. MorganBits"	"A2a"	"RF"	16	" Scaffold"	"bender"	0.106060606060606	0	0
0.759937762706903	"RMSE"	"1. MorganBits"	"A2a"	"RF"	17	" Scaffold"	"bender"	0.106060606060606	0	0
0.577062597878046	"RMSE"	"1. MorganBits"	"A2a"	"RF"	18	" Scaffold"	"bender"	0.106060606060606	0	0
0.744214321720081	"RMSE"	"1. MorganBits"	"A2a"	"RF"	19	" Scaffold"	"bender"	0.106060606060606	0	0
0.476580176219294	"RMSE"	"1. MorganBits"	"A2a"	"RF"	20	" Scaffold"	"bender"	0.106060606060606	0	0
0.696997461622592	"RMSE"	"1. MorganBits"	"A2a"	"RF"	21	" Scaffold"	"bender"	0.106060606060606	0	0
0.745713872692683	"RMSE"	"1. MorganBits"	"A2a"	"RF"	22	" Scaffold"	"bender"	0.106060606060606	0	0
1.18366257248911	"RMSE"	"1. MorganBits"	"A2a"	"RF"	23	" Scaffold"	"bender"	0.0757575757575757	0	0.222222222222222
0.632192536626639	"RMSE"	"1. MorganBits"	"A2a"	"RF"	24	" Scaffold"	"bender"	0.106060606060606	0	0
0.486681883762686	"RMSE"	"1. MorganBits"	"A2a"	"RF"	25	" Scaffold"	"bender"	0.106060606060606	0	0
0.613929773182654	"RMSE"	"1. MorganBits"	"A2a"	"RF"	26	" Scaffold"	"bender"	0.106060606060606	0	0
0.69557709792249	"RMSE"	"1. MorganBits"	"A2a"	"RF"	27	" Scaffold"	"bender"	0.106060606060606	0	0
1.00272690637304	"RMSE"	"1. MorganBits"	"A2a"	"RF"	28	" Scaffold"	"bender"	0.106060606060606	0	0
1.16217337183785	"RMSE"	"1. MorganBits"	"A2a"	"RF"	29	" Scaffold"	"bender"	0.106060606060606	0	0
0.437642154562378	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	0	" Scaffold"	"bender"	0.106060606060606	0	0
0.992959621120238	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	1	" Scaffold"	"bender"	0.0757575757575757	0	0.222222222222222
0.716619982319272	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	2	" Scaffold"	"bender"	0.0757575757575757	0.25	0
0.96946066665518	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	3	" Scaffold"	"bender"	0.106060606060606	0	0
0.934542497461251	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	4	" Scaffold"	"bender"	0.106060606060606	0	0
1.19142964956543	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	5	" Scaffold"	"bender"	0.0757575757575757	0.25	0
0.498586744564219	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	6	" Scaffold"	"bender"	0.106060606060606	0	0
0.891789111221941	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	7	" Scaffold"	"bender"	0.106060606060606	0	0
1.06253380249648	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	8	" Scaffold"	"bender"	0.0757575757575757	0	0.222222222222222
1.02532680362995	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	9	" Scaffold"	"bender"	0.0757575757575757	0	0.222222222222222
0.690451224431741	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	10	" Scaffold"	"bender"	0.0757575757575757	0.25	0
0.765509278115616	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	11	" Scaffold"	"bender"	0.106060606060606	0	0
1.09492712815017	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	12	" Scaffold"	"bender"	0.0757575757575757	0	0.222222222222222
1.01998232696393	"RMSE"	"2. MorganCounts"	"A2a"	"RF"	13	" Scaffold"	"bender"	0.106060606060606	0	0
