"fold"	"D_statistic"	"p_value"	"split_type"	"mol_prop"	"group"
11	0.439856050382366	4.03870048515387e-10	"Scaffold"	"FreeSolv"	" Training vs Validation"
12	0.260458839406208	0.000797413951787007	"Scaffold"	"FreeSolv"	" Training vs Validation"
13	0.296446243814665	7.89618860830288e-05	"Scaffold"	"FreeSolv"	" Training vs Validation"
14	0.328744939271255	7.68369507531119e-06	"Scaffold"	"FreeSolv"	" Training vs Validation"
15	0.323946618683461	1.10281631656717e-05	"Scaffold"	"FreeSolv"	" Training vs Validation"
16	0.227320437846754	0.00514825101595273	"Scaffold"	"FreeSolv"	" Training vs Validation"
17	0.356275303643725	8.72104438887078e-07	"Scaffold"	"FreeSolv"	" Training vs Validation"
18	0.355615534562903	9.20669910087213e-07	"Scaffold"	"FreeSolv"	" Training vs Validation"
19	0.346108861898336	1.9878582928623e-06	"Scaffold"	"FreeSolv"	" Training vs Validation"
20	0.286909581646424	0.000150033491019275	"Scaffold"	"FreeSolv"	" Training vs Validation"
21	0.400179937022042	1.88950622925788e-08	"Scaffold"	"FreeSolv"	" Training vs Validation"
22	0.233198380566802	0.00376720323046142	"Scaffold"	"FreeSolv"	" Training vs Validation"
23	0.295486579697106	8.43106352151901e-05	"Scaffold"	"FreeSolv"	" Training vs Validation"
24	0.342180236917079	2.71570193866033e-06	"Scaffold"	"FreeSolv"	" Training vs Validation"
25	0.436317288948868	5.77575209881331e-10	"Scaffold"	"FreeSolv"	" Training vs Validation"
26	0.404558404558405	1.25830996733356e-08	"Scaffold"	"FreeSolv"	" Training vs Validation"
27	0.331324036587195	6.3134271007792e-06	"Scaffold"	"FreeSolv"	" Training vs Validation"
28	0.286909581646424	0.000150033491019275	"Scaffold"	"FreeSolv"	" Training vs Validation"
29	0.225371120107962	0.00570004165506532	"Scaffold"	"FreeSolv"	" Training vs Validation"
0	0.0431547619047619	0.490207340434382	"Random"	"Lipop"	"Training vs Test"
1	0.0357142857142857	0.72770355905052	"Random"	"Lipop"	"Training vs Test"
2	0.0452380952380952	0.42949202877214	"Random"	"Lipop"	"Training vs Test"
3	0.0508928571428571	0.288310633569723	"Random"	"Lipop"	"Training vs Test"
4	0.0327380952380952	0.818466161665524	"Random"	"Lipop"	"Training vs Test"
5	0.0306547619047619	0.874303179875043	"Random"	"Lipop"	"Training vs Test"
6	0.0333333333333333	0.801148997022347	"Random"	"Lipop"	"Training vs Test"
7	0.037202380952381	0.679723145097238	"Random"	"Lipop"	"Training vs Test"
8	0.0327380952380952	0.818466161665524	"Random"	"Lipop"	"Training vs Test"
9	0.04375	0.472441252252994	"Random"	"Lipop"	"Training vs Test"
10	0.0443452380952381	0.45500130108314	"Random"	"Lipop"	"Training vs Test"
11	0.0276785714285714	0.937253926967988	"Random"	"Lipop"	"Training vs Test"
12	0.0386904761904762	0.631257417391288	"Random"	"Lipop"	"Training vs Test"
13	0.0208333333333333	0.996926047596002	"Random"	"Lipop"	"Training vs Test"
14	0.0327380952380952	0.818466161665524	"Random"	"Lipop"	"Training vs Test"
15	0.0380952380952381	0.650648351862405	"Random"	"Lipop"	"Training vs Test"
16	0.0485119047619048	0.343288457369124	"Random"	"Lipop"	"Training vs Test"
17	0.0300595238095238	0.88863278531466	"Random"	"Lipop"	"Training vs Test"
18	0.0541666666666667	0.223354920603322	"Random"	"Lipop"	"Training vs Test"
19	0.0422619047619048	0.517421575944704	"Random"	"Lipop"	"Training vs Test"
20	0.055952380952381	0.192950860607981	"Random"	"Lipop"	"Training vs Test"
21	0.0619047619047619	0.114358669075365	"Random"	"Lipop"	"Training vs Test"
22	0.0443452380952381	0.45500130108314	"Random"	"Lipop"	"Training vs Test"
23	0.0595238095238095	0.141888607883494	"Random"	"Lipop"	"Training vs Test"
24	0.0485119047619048	0.343288457369124	"Random"	"Lipop"	"Training vs Test"
25	0.0342261904761905	0.774285933132155	"Random"	"Lipop"	"Training vs Test"
26	0.0327380952380952	0.818466161665524	"Random"	"Lipop"	"Training vs Test"
27	0.0306547619047619	0.874303179875043	"Random"	"Lipop"	"Training vs Test"
28	0.049702380952381	0.314971257466026	"Random"	"Lipop"	"Training vs Test"
29	0.0339285714285714	0.783347384828174	"Random"	"Lipop"	"Training vs Test"
0	0.0532738095238095	0.239859484488464	"Scaffold"	"Lipop"	"Training vs Test"
1	0.0214285714285714	0.995464653139553	"Scaffold"	"Lipop"	"Training vs Test"
2	0.130654761904762	5.82733545118064e-06	"Scaffold"	"Lipop"	"Training vs Test"
3	0.0976190476190476	0.0016250824348959	"Scaffold"	"Lipop"	"Training vs Test"
4	0.114880952380952	0.000105048792667373	"Scaffold"	"Lipop"	"Training vs Test"
5	0.0723214285714286	0.0402671965081332	"Scaffold"	"Lipop"	"Training vs Test"
6	0.14047619047619	7.9793048579635e-07	"Scaffold"	"Lipop"	"Training vs Test"
7	0.0389880952380952	0.621578030555664	"Scaffold"	"Lipop"	"Training vs Test"
8	0.062202380952381	0.111249477039279	"Scaffold"	"Lipop"	"Training vs Test"
9	0.0961309523809524	0.00201543755549172	"Scaffold"	"Lipop"	"Training vs Test"
10	0.0345238095238095	0.765128530986539	"Scaffold"	"Lipop"	"Training vs Test"
11	0.0476190476190476	0.365605096158677	"Scaffold"	"Lipop"	"Training vs Test"
12	0.0526785714285714	0.251358357767949	"Scaffold"	"Lipop"	"Training vs Test"
13	0.0821428571428572	0.0129721784977114	"Scaffold"	"Lipop"	"Training vs Test"
14	0.116369047619048	8.12459106797059e-05	"Scaffold"	"Lipop"	"Training vs Test"
15	0.0571428571428571	0.174537749220259	"Scaffold"	"Lipop"	"Training vs Test"
16	0.0794642857142857	0.0179218526665503	"Scaffold"	"Lipop"	"Training vs Test"
17	0.0821428571428572	0.0129721784977114	"Scaffold"	"Lipop"	"Training vs Test"
18	0.0919642857142857	0.00361836223154754	"Scaffold"	"Lipop"	"Training vs Test"
19	0.0526785714285714	0.251358357767949	"Scaffold"	"Lipop"	"Training vs Test"
20	0.0422619047619048	0.517421575944704	"Scaffold"	"Lipop"	"Training vs Test"
21	0.0482142857142857	0.350625278423999	"Scaffold"	"Lipop"	"Training vs Test"
22	0.0574404761904762	0.170157944538403	"Scaffold"	"Lipop"	"Training vs Test"
23	0.0479166666666667	0.35806433978654	"Scaffold"	"Lipop"	"Training vs Test"
24	0.0342261904761905	0.774285933132155	"Scaffold"	"Lipop"	"Training vs Test"
25	0.0797619047619048	0.0172988022014418	"Scaffold"	"Lipop"	"Training vs Test"
26	0.112797619047619	0.000149693759067038	"Scaffold"	"Lipop"	"Training vs Test"
27	0.06875	0.0586572136923504	"Scaffold"	"Lipop"	"Training vs Test"
28	0.100297619047619	0.00109387365762736	"Scaffold"	"Lipop"	"Training vs Test"
29	0.0767857142857143	0.0244962408168132	"Scaffold"	"Lipop"	"Training vs Test"
0	0.0357142857142857	0.951598579143631	"Random"	"Lipop"	" Validation vs Test"
1	0.0428571428571429	0.835231725070332	"Random"	"Lipop"	" Validation vs Test"
2	0.0476190476190476	0.72770355905052	"Random"	"Lipop"	" Validation vs Test"
3	0.0523809523809524	0.611917044905672	"Random"	"Lipop"	" Validation vs Test"
4	0.0404761904761905	0.881567996638427	"Random"	"Lipop"	" Validation vs Test"
5	0.0452380952380952	0.783347384828174	"Random"	"Lipop"	" Validation vs Test"
6	0.0428571428571429	0.835231725070332	"Random"	"Lipop"	" Validation vs Test"
7	0.0380952380952381	0.92074059302355	"Random"	"Lipop"	" Validation vs Test"
8	0.0523809523809524	0.611917044905672	"Random"	"Lipop"	" Validation vs Test"
9	0.0642857142857143	0.350625278423999	"Random"	"Lipop"	" Validation vs Test"
10	0.0547619047619048	0.554630025687503	"Random"	"Lipop"	" Validation vs Test"
11	0.0476190476190476	0.72770355905052	"Random"	"Lipop"	" Validation vs Test"
12	0.0738095238095238	0.202707136225359	"Random"	"Lipop"	" Validation vs Test"
13	0.0404761904761905	0.881567996638427	"Random"	"Lipop"	" Validation vs Test"
14	0.0714285714285714	0.234259456958784	"Random"	"Lipop"	" Validation vs Test"
15	0.0452380952380952	0.783347384828174	"Random"	"Lipop"	" Validation vs Test"
16	0.0976190476190476	0.0365439412602262	"Random"	"Lipop"	" Validation vs Test"
17	0.0761904761904762	0.174537749220259	"Random"	"Lipop"	" Validation vs Test"
18	0.0904761904761905	0.0642495079165902	"Random"	"Lipop"	" Validation vs Test"
19	0.0452380952380952	0.783347384828174	"Random"	"Lipop"	" Validation vs Test"
20	0.0880952380952381	0.0768090134384903	"Random"	"Lipop"	" Validation vs Test"
21	0.0571428571428571	0.499206273804613	"Random"	"Lipop"	" Validation vs Test"
22	0.102380952380952	0.0244962408168132	"Random"	"Lipop"	" Validation vs Test"
23	0.0571428571428571	0.499206273804613	"Random"	"Lipop"	" Validation vs Test"
24	0.0571428571428571	0.499206273804613	"Random"	"Lipop"	" Validation vs Test"
25	0.0523809523809524	0.611917044905672	"Random"	"Lipop"	" Validation vs Test"
26	0.0642857142857143	0.350625278423999	"Random"	"Lipop"	" Validation vs Test"
27	0.0523809523809524	0.611917044905672	"Random"	"Lipop"	" Validation vs Test"
28	0.0428571428571429	0.835231725070332	"Random"	"Lipop"	" Validation vs Test"
29	0.05	0.670041624848926	"Random"	"Lipop"	" Validation vs Test"
0	0.0532738095238095	0.239859484488464	"Scaffold"	"Lipop"	" Validation vs Test"
1	0.0214285714285714	0.995464653139553	"Scaffold"	"Lipop"	" Validation vs Test"
2	0.130654761904762	5.82733545118064e-06	"Scaffold"	"Lipop"	" Validation vs Test"
3	0.0976190476190476	0.0016250824348959	"Scaffold"	"Lipop"	" Validation vs Test"
4	0.114880952380952	0.000105048792667373	"Scaffold"	"Lipop"	" Validation vs Test"
5	0.0723214285714286	0.0402671965081332	"Scaffold"	"Lipop"	" Validation vs Test"
6	0.14047619047619	7.9793048579635e-07	"Scaffold"	"Lipop"	" Validation vs Test"
7	0.0389880952380952	0.621578030555664	"Scaffold"	"Lipop"	" Validation vs Test"
8	0.062202380952381	0.111249477039279	"Scaffold"	"Lipop"	" Validation vs Test"
9	0.0961309523809524	0.00201543755549172	"Scaffold"	"Lipop"	" Validation vs Test"
10	0.0345238095238095	0.765128530986539	"Scaffold"	"Lipop"	" Validation vs Test"
11	0.0476190476190476	0.365605096158677	"Scaffold"	"Lipop"	" Validation vs Test"
12	0.0526785714285714	0.251358357767949	"Scaffold"	"Lipop"	" Validation vs Test"
13	0.0821428571428572	0.0129721784977114	"Scaffold"	"Lipop"	" Validation vs Test"
14	0.116369047619048	8.12459106797059e-05	"Scaffold"	"Lipop"	" Validation vs Test"
15	0.0571428571428571	0.174537749220259	"Scaffold"	"Lipop"	" Validation vs Test"
16	0.0794642857142857	0.0179218526665503	"Scaffold"	"Lipop"	" Validation vs Test"
17	0.0821428571428572	0.0129721784977114	"Scaffold"	"Lipop"	" Validation vs Test"
18	0.0919642857142857	0.00361836223154754	"Scaffold"	"Lipop"	" Validation vs Test"
19	0.0526785714285714	0.251358357767949	"Scaffold"	"Lipop"	" Validation vs Test"
20	0.0422619047619048	0.517421575944704	"Scaffold"	"Lipop"	" Validation vs Test"
21	0.0482142857142857	0.350625278423999	"Scaffold"	"Lipop"	" Validation vs Test"
22	0.0574404761904762	0.170157944538403	"Scaffold"	"Lipop"	" Validation vs Test"
23	0.0479166666666667	0.35806433978654	"Scaffold"	"Lipop"	" Validation vs Test"
24	0.0342261904761905	0.774285933132155	"Scaffold"	"Lipop"	" Validation vs Test"
25	0.0797619047619048	0.0172988022014418	"Scaffold"	"Lipop"	" Validation vs Test"
26	0.112797619047619	0.000149693759067038	"Scaffold"	"Lipop"	" Validation vs Test"
27	0.06875	0.0586572136923504	"Scaffold"	"Lipop"	" Validation vs Test"
28	0.100297619047619	0.00109387365762736	"Scaffold"	"Lipop"	" Validation vs Test"
29	0.0767857142857143	0.0244962408168132	"Scaffold"	"Lipop"	" Validation vs Test"
0	0.0288690476190476	0.914766150512277	"Random"	"Lipop"	" Training vs Validation"
1	0.0482142857142857	0.350625278423999	"Random"	"Lipop"	" Training vs Validation"
2	0.0244047619047619	0.979301006132099	"Random"	"Lipop"	" Training vs Validation"
3	0.0264880952380952	0.955892954476818	"Random"	"Lipop"	" Training vs Validation"
4	0.0369047619047619	0.689385646791622	"Random"	"Lipop"	" Training vs Validation"
5	0.0363095238095238	0.708625585712114	"Random"	"Lipop"	" Training vs Validation"
6	0.0413690476190476	0.545239602644713	"Random"	"Lipop"	" Training vs Validation"
7	0.0354166666666667	0.737162950781854	"Random"	"Lipop"	" Training vs Validation"
8	0.0413690476190476	0.545239602644713	"Random"	"Lipop"	" Training vs Validation"
9	0.0538690476190476	0.228758168596917	"Random"	"Lipop"	" Training vs Validation"
10	0.0342261904761905	0.774285933132155	"Random"	"Lipop"	" Training vs Validation"
11	0.0366071428571429	0.699022175547669	"Random"	"Lipop"	" Training vs Validation"
12	0.0514880952380952	0.275600974782114	"Random"	"Lipop"	" Training vs Validation"
13	0.037202380952381	0.679723145097238	"Random"	"Lipop"	" Training vs Validation"
14	0.0663690476190476	0.0745817296740616	"Random"	"Lipop"	" Training vs Validation"
15	0.0327380952380952	0.818466161665524	"Random"	"Lipop"	" Training vs Validation"
16	0.0619047619047619	0.114358669075365	"Random"	"Lipop"	" Training vs Validation"
17	0.0541666666666667	0.223354920603322	"Random"	"Lipop"	" Training vs Validation"
18	0.0413690476190476	0.545239602644713	"Random"	"Lipop"	" Training vs Validation"
19	0.0315476190476191	0.851379496303109	"Random"	"Lipop"	" Training vs Validation"
20	0.0431547619047619	0.490207340434382	"Random"	"Lipop"	" Training vs Validation"
21	0.024702380952381	0.976644009153964	"Random"	"Lipop"	" Training vs Validation"
22	0.0619047619047619	0.114358669075365	"Random"	"Lipop"	" Training vs Validation"
23	0.0318452380952381	0.843386906686933	"Random"	"Lipop"	" Training vs Validation"
24	0.0494047619047619	0.321895494671495	"Random"	"Lipop"	" Training vs Validation"
25	0.0574404761904762	0.170157944538403	"Random"	"Lipop"	" Training vs Validation"
26	0.0386904761904762	0.631257417391288	"Random"	"Lipop"	" Training vs Validation"
27	0.0366071428571429	0.699022175547669	"Random"	"Lipop"	" Training vs Validation"
28	0.0351190476190476	0.746558903279796	"Random"	"Lipop"	" Training vs Validation"
29	0.0413690476190476	0.545239602644713	"Random"	"Lipop"	" Training vs Validation"
0	0.0532738095238095	0.239859484488464	"Scaffold"	"Lipop"	" Training vs Validation"
1	0.0214285714285714	0.995464653139553	"Scaffold"	"Lipop"	" Training vs Validation"
2	0.130654761904762	5.82733545118064e-06	"Scaffold"	"Lipop"	" Training vs Validation"
3	0.0976190476190476	0.0016250824348959	"Scaffold"	"Lipop"	" Training vs Validation"
4	0.114880952380952	0.000105048792667373	"Scaffold"	"Lipop"	" Training vs Validation"
5	0.0723214285714286	0.0402671965081332	"Scaffold"	"Lipop"	" Training vs Validation"
6	0.14047619047619	7.9793048579635e-07	"Scaffold"	"Lipop"	" Training vs Validation"
7	0.0389880952380952	0.621578030555664	"Scaffold"	"Lipop"	" Training vs Validation"
8	0.062202380952381	0.111249477039279	"Scaffold"	"Lipop"	" Training vs Validation"
9	0.0961309523809524	0.00201543755549172	"Scaffold"	"Lipop"	" Training vs Validation"
10	0.0345238095238095	0.765128530986539	"Scaffold"	"Lipop"	" Training vs Validation"
11	0.0476190476190476	0.365605096158677	"Scaffold"	"Lipop"	" Training vs Validation"
12	0.0526785714285714	0.251358357767949	"Scaffold"	"Lipop"	" Training vs Validation"
13	0.0821428571428572	0.0129721784977114	"Scaffold"	"Lipop"	" Training vs Validation"
14	0.116369047619048	8.12459106797059e-05	"Scaffold"	"Lipop"	" Training vs Validation"
15	0.0571428571428571	0.174537749220259	"Scaffold"	"Lipop"	" Training vs Validation"
16	0.0794642857142857	0.0179218526665503	"Scaffold"	"Lipop"	" Training vs Validation"
17	0.0821428571428572	0.0129721784977114	"Scaffold"	"Lipop"	" Training vs Validation"
18	0.0919642857142857	0.00361836223154754	"Scaffold"	"Lipop"	" Training vs Validation"
19	0.0526785714285714	0.251358357767949	"Scaffold"	"Lipop"	" Training vs Validation"
20	0.0422619047619048	0.517421575944704	"Scaffold"	"Lipop"	" Training vs Validation"
21	0.0482142857142857	0.350625278423999	"Scaffold"	"Lipop"	" Training vs Validation"
22	0.0574404761904762	0.170157944538403	"Scaffold"	"Lipop"	" Training vs Validation"
23	0.0479166666666667	0.35806433978654	"Scaffold"	"Lipop"	" Training vs Validation"
24	0.0342261904761905	0.774285933132155	"Scaffold"	"Lipop"	" Training vs Validation"
25	0.0797619047619048	0.0172988022014418	"Scaffold"	"Lipop"	" Training vs Validation"
26	0.112797619047619	0.000149693759067038	"Scaffold"	"Lipop"	" Training vs Validation"
27	0.06875	0.0586572136923504	"Scaffold"	"Lipop"	" Training vs Validation"
28	0.100297619047619	0.00109387365762736	"Scaffold"	"Lipop"	" Training vs Validation"
29	0.0767857142857143	0.0244962408168132	"Scaffold"	"Lipop"	" Training vs Validation"
