"X"	"metric_score"	"metric_name"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"	"edge_removed"	"edge_pct"
324	0.968671679197995	"AUROC"	"  MDR1"	"RF"	20	"Scaffold"	"cutoff5"	"N"	4.13793103448276
325	0.966422466422466	"AUROC"	"  MDR1"	"RF"	20	"Scaffold"	"cutoff5"	"Y"	4.13793103448276
326	0.96037037037037	"AUROC"	"  MDR1"	"RF"	20	"Scaffold"	"cutoff7"	"N"	4.13793103448276
327	0.961240310077519	"AUROC"	"  MDR1"	"RF"	20	"Scaffold"	"cutoff7"	"Y"	4.13793103448276
328	0.970643939393939	"AUROC"	"  MDR1"	"RF"	20	"Random"	"cutoff6"	"N"	2.08333333333333
329	0.979007633587786	"AUROC"	"  MDR1"	"RF"	20	"Random"	"cutoff6"	"Y"	2.08333333333333
332	0.992248062015504	"AUROC"	"  MDR1"	"RF"	20	"Random"	"cutoff5"	"N"	2.08333333333333
333	0.992248062015504	"AUROC"	"  MDR1"	"RF"	20	"Random"	"cutoff5"	"Y"	2.08333333333333
334	0.978102189781022	"AUROC"	"  MDR1"	"RF"	20	"Random"	"cutoff7"	"N"	2.08333333333333
335	0.978678038379531	"AUROC"	"  MDR1"	"RF"	20	"Random"	"cutoff7"	"Y"	2.08333333333333
336	0.899592944369064	"AUROC"	"  MDR1"	"RF"	21	"Scaffold"	"cutoff6"	"N"	1.37931034482759
337	0.908270676691729	"AUROC"	"  MDR1"	"RF"	21	"Scaffold"	"cutoff6"	"Y"	1.37931034482759
340	0.921037296037296	"AUROC"	"  MDR1"	"RF"	21	"Scaffold"	"cutoff5"	"N"	1.37931034482759
341	0.917699724517906	"AUROC"	"  MDR1"	"RF"	21	"Scaffold"	"cutoff5"	"Y"	1.37931034482759
342	0.800182481751825	"AUROC"	"  MDR1"	"RF"	21	"Scaffold"	"cutoff7"	"N"	1.37931034482759
343	0.800925925925926	"AUROC"	"  MDR1"	"RF"	21	"Scaffold"	"cutoff7"	"Y"	1.37931034482759
344	0.984145625367	"AUROC"	"  MDR1"	"RF"	21	"Random"	"cutoff6"	"N"	3.47222222222222
345	0.984375	"AUROC"	"  MDR1"	"RF"	21	"Random"	"cutoff6"	"Y"	3.47222222222222
348	0.979056437389771	"AUROC"	"  MDR1"	"RF"	21	"Random"	"cutoff5"	"N"	3.47222222222222
349	0.988705738705739	"AUROC"	"  MDR1"	"RF"	21	"Random"	"cutoff5"	"Y"	3.47222222222222
350	0.849253731343284	"AUROC"	"  MDR1"	"RF"	21	"Random"	"cutoff7"	"N"	3.47222222222222
351	0.849612403100775	"AUROC"	"  MDR1"	"RF"	21	"Random"	"cutoff7"	"Y"	3.47222222222222
352	0.781428571428571	"AUROC"	"  MDR1"	"RF"	22	"Scaffold"	"cutoff6"	"N"	1.37931034482759
353	0.826438848920863	"AUROC"	"  MDR1"	"RF"	22	"Scaffold"	"cutoff6"	"Y"	1.37931034482759
356	0.903333333333333	"AUROC"	"  MDR1"	"RF"	22	"Scaffold"	"cutoff5"	"N"	1.37931034482759
357	0.894907407407407	"AUROC"	"  MDR1"	"RF"	22	"Scaffold"	"cutoff5"	"Y"	1.37931034482759
358	0.940559440559441	"AUROC"	"  MDR1"	"RF"	22	"Scaffold"	"cutoff7"	"N"	1.37931034482759
359	0.939716312056738	"AUROC"	"  MDR1"	"RF"	22	"Scaffold"	"cutoff7"	"Y"	1.37931034482759
360	0.996212121212121	"AUROC"	"  MDR1"	"RF"	22	"Random"	"cutoff6"	"N"	2.77777777777778
361	0.997455470737914	"AUROC"	"  MDR1"	"RF"	22	"Random"	"cutoff6"	"Y"	2.77777777777778
364	0.985529715762274	"AUROC"	"  MDR1"	"RF"	22	"Random"	"cutoff5"	"N"	2.77777777777778
365	0.985905567300916	"AUROC"	"  MDR1"	"RF"	22	"Random"	"cutoff5"	"Y"	2.77777777777778
366	0.998161764705882	"AUROC"	"  MDR1"	"RF"	22	"Random"	"cutoff7"	"N"	2.77777777777778
367	0.99810606060606	"AUROC"	"  MDR1"	"RF"	22	"Random"	"cutoff7"	"Y"	2.77777777777778
368	1	"AUROC"	"  MDR1"	"RF"	23	"Scaffold"	"cutoff6"	"N"	0
369	1	"AUROC"	"  MDR1"	"RF"	23	"Scaffold"	"cutoff6"	"Y"	0
372	0.977342549923195	"AUROC"	"  MDR1"	"RF"	23	"Scaffold"	"cutoff5"	"N"	0
373	0.977342549923195	"AUROC"	"  MDR1"	"RF"	23	"Scaffold"	"cutoff5"	"Y"	0
374	1	"AUROC"	"  MDR1"	"RF"	23	"Scaffold"	"cutoff7"	"N"	0
375	1	"AUROC"	"  MDR1"	"RF"	23	"Scaffold"	"cutoff7"	"Y"	0
376	0.956298828125	"AUROC"	"  MDR1"	"RF"	23	"Random"	"cutoff6"	"N"	2.08333333333333
377	0.953599550056243	"AUROC"	"  MDR1"	"RF"	23	"Random"	"cutoff6"	"Y"	2.08333333333333
380	0.972672533580361	"AUROC"	"  MDR1"	"RF"	23	"Random"	"cutoff5"	"N"	2.08333333333333
381	0.968503937007874	"AUROC"	"  MDR1"	"RF"	23	"Random"	"cutoff5"	"Y"	2.08333333333333
382	1	"AUROC"	"  MDR1"	"RF"	23	"Random"	"cutoff7"	"N"	2.08333333333333
383	1	"AUROC"	"  MDR1"	"RF"	23	"Random"	"cutoff7"	"Y"	2.08333333333333
384	0.903955808980755	"AUROC"	"  MDR1"	"RF"	24	"Scaffold"	"cutoff6"	"N"	2.06896551724138
385	0.899055489964581	"AUROC"	"  MDR1"	"RF"	24	"Scaffold"	"cutoff6"	"Y"	2.06896551724138
388	0.920869565217391	"AUROC"	"  MDR1"	"RF"	24	"Scaffold"	"cutoff5"	"N"	2.06896551724138
389	0.91207729468599	"AUROC"	"  MDR1"	"RF"	24	"Scaffold"	"cutoff5"	"Y"	2.06896551724138
390	0.922722868217054	"AUROC"	"  MDR1"	"RF"	24	"Scaffold"	"cutoff7"	"N"	2.06896551724138
391	0.921626984126984	"AUROC"	"  MDR1"	"RF"	24	"Scaffold"	"cutoff7"	"Y"	2.06896551724138
392	0.972988843217851	"AUROC"	"  MDR1"	"RF"	24	"Random"	"cutoff6"	"N"	3.47222222222222
393	1	"AUROC"	"  MDR1"	"RF"	24	"Random"	"cutoff6"	"Y"	3.47222222222222
396	0.989473684210526	"AUROC"	"  MDR1"	"RF"	24	"Random"	"cutoff5"	"N"	3.47222222222222
397	0.993714285714286	"AUROC"	"  MDR1"	"RF"	24	"Random"	"cutoff5"	"Y"	3.47222222222222
398	1	"AUROC"	"  MDR1"	"RF"	24	"Random"	"cutoff7"	"N"	3.47222222222222
399	1	"AUROC"	"  MDR1"	"RF"	24	"Random"	"cutoff7"	"Y"	3.47222222222222
400	0.996296296296296	"AUROC"	"  MDR1"	"RF"	25	"Scaffold"	"cutoff6"	"N"	1.37931034482759
401	0.996683250414594	"AUROC"	"  MDR1"	"RF"	25	"Scaffold"	"cutoff6"	"Y"	1.37931034482759
404	0.953412073490814	"AUROC"	"  MDR1"	"RF"	25	"Scaffold"	"cutoff5"	"N"	1.37931034482759
405	0.948080708661417	"AUROC"	"  MDR1"	"RF"	25	"Scaffold"	"cutoff5"	"Y"	1.37931034482759
406	0.996350364963504	"AUROC"	"  MDR1"	"RF"	25	"Scaffold"	"cutoff7"	"N"	1.37931034482759
407	0.996296296296296	"AUROC"	"  MDR1"	"RF"	25	"Scaffold"	"cutoff7"	"Y"	1.37931034482759
408	0.990430622009569	"AUROC"	"  MDR1"	"RF"	25	"Random"	"cutoff6"	"N"	3.47222222222222
409	0.993023255813954	"AUROC"	"  MDR1"	"RF"	25	"Random"	"cutoff6"	"Y"	3.47222222222222
412	0.988095238095238	"AUROC"	"  MDR1"	"RF"	25	"Random"	"cutoff5"	"N"	3.47222222222222
413	0.99023199023199	"AUROC"	"  MDR1"	"RF"	25	"Random"	"cutoff5"	"Y"	3.47222222222222
414	0.995884773662552	"AUROC"	"  MDR1"	"RF"	25	"Random"	"cutoff7"	"N"	3.47222222222222
415	0.995726495726496	"AUROC"	"  MDR1"	"RF"	25	"Random"	"cutoff7"	"Y"	3.47222222222222
416	1	"AUROC"	"  MDR1"	"RF"	26	"Scaffold"	"cutoff6"	"N"	2.06896551724138
417	1	"AUROC"	"  MDR1"	"RF"	26	"Scaffold"	"cutoff6"	"Y"	2.06896551724138
420	0.979312354312354	"AUROC"	"  MDR1"	"RF"	26	"Scaffold"	"cutoff5"	"N"	2.06896551724138
421	0.985227272727273	"AUROC"	"  MDR1"	"RF"	26	"Scaffold"	"cutoff5"	"Y"	2.06896551724138
422	0.99645390070922	"AUROC"	"  MDR1"	"RF"	26	"Scaffold"	"cutoff7"	"N"	2.06896551724138
423	0.996376811594203	"AUROC"	"  MDR1"	"RF"	26	"Scaffold"	"cutoff7"	"Y"	2.06896551724138
424	0.998901098901099	"AUROC"	"  MDR1"	"RF"	26	"Random"	"cutoff6"	"N"	1.38888888888889
425	0.999441964285714	"AUROC"	"  MDR1"	"RF"	26	"Random"	"cutoff6"	"Y"	1.38888888888889
428	0.995564516129032	"AUROC"	"  MDR1"	"RF"	26	"Random"	"cutoff5"	"N"	1.38888888888889
429	0.996415770609319	"AUROC"	"  MDR1"	"RF"	26	"Random"	"cutoff5"	"Y"	1.38888888888889
430	0.919343814080656	"AUROC"	"  MDR1"	"RF"	26	"Random"	"cutoff7"	"N"	1.38888888888889
431	0.919847328244275	"AUROC"	"  MDR1"	"RF"	26	"Random"	"cutoff7"	"Y"	1.38888888888889
432	0.99896480331263	"AUROC"	"  MDR1"	"RF"	27	"Scaffold"	"cutoff6"	"N"	2.06896551724138
433	1	"AUROC"	"  MDR1"	"RF"	27	"Scaffold"	"cutoff6"	"Y"	2.06896551724138
436	0.986431478968792	"AUROC"	"  MDR1"	"RF"	27	"Scaffold"	"cutoff5"	"N"	2.06896551724138
437	0.98134328358209	"AUROC"	"  MDR1"	"RF"	27	"Scaffold"	"cutoff5"	"Y"	2.06896551724138
438	0.796099290780142	"AUROC"	"  MDR1"	"RF"	27	"Scaffold"	"cutoff7"	"N"	2.06896551724138
439	0.797101449275362	"AUROC"	"  MDR1"	"RF"	27	"Scaffold"	"cutoff7"	"Y"	2.06896551724138
440	0.974116161616162	"AUROC"	"  MDR1"	"RF"	27	"Random"	"cutoff6"	"N"	2.77777777777778
441	0.964962121212121	"AUROC"	"  MDR1"	"RF"	27	"Random"	"cutoff6"	"Y"	2.77777777777778
444	0.954395604395604	"AUROC"	"  MDR1"	"RF"	27	"Random"	"cutoff5"	"N"	2.77777777777778
445	0.938461538461538	"AUROC"	"  MDR1"	"RF"	27	"Random"	"cutoff5"	"Y"	2.77777777777778
446	0.995828988529718	"AUROC"	"  MDR1"	"RF"	27	"Random"	"cutoff7"	"N"	2.77777777777778
447	0.996777658431794	"AUROC"	"  MDR1"	"RF"	27	"Random"	"cutoff7"	"Y"	2.77777777777778
448	0.938757655293088	"AUROC"	"  MDR1"	"RF"	28	"Scaffold"	"cutoff6"	"N"	9.6551724137931
449	0.932575757575758	"AUROC"	"  MDR1"	"RF"	28	"Scaffold"	"cutoff6"	"Y"	9.6551724137931
452	0.959274673008324	"AUROC"	"  MDR1"	"RF"	28	"Scaffold"	"cutoff5"	"N"	9.6551724137931
453	0.945977011494253	"AUROC"	"  MDR1"	"RF"	28	"Scaffold"	"cutoff5"	"Y"	9.6551724137931
454	0.912962962962963	"AUROC"	"  MDR1"	"RF"	28	"Scaffold"	"cutoff7"	"N"	9.6551724137931
455	0.924380165289256	"AUROC"	"  MDR1"	"RF"	28	"Scaffold"	"cutoff7"	"Y"	9.6551724137931
456	0.994105263157895	"AUROC"	"  MDR1"	"RF"	28	"Random"	"cutoff6"	"N"	4.16666666666667
457	0.998055420515314	"AUROC"	"  MDR1"	"RF"	28	"Random"	"cutoff6"	"Y"	4.16666666666667
460	0.994784876140808	"AUROC"	"  MDR1"	"RF"	28	"Random"	"cutoff5"	"N"	4.16666666666667
461	0.995338983050848	"AUROC"	"  MDR1"	"RF"	28	"Random"	"cutoff5"	"Y"	4.16666666666667
462	1	"AUROC"	"  MDR1"	"RF"	28	"Random"	"cutoff7"	"N"	4.16666666666667
463	1	"AUROC"	"  MDR1"	"RF"	28	"Random"	"cutoff7"	"Y"	4.16666666666667
464	0.929511278195489	"AUROC"	"  MDR1"	"RF"	29	"Scaffold"	"cutoff6"	"N"	0
465	0.929511278195489	"AUROC"	"  MDR1"	"RF"	29	"Scaffold"	"cutoff6"	"Y"	0
468	0.88468992248062	"AUROC"	"  MDR1"	"RF"	29	"Scaffold"	"cutoff5"	"N"	0
469	0.88468992248062	"AUROC"	"  MDR1"	"RF"	29	"Scaffold"	"cutoff5"	"Y"	0
470	0.919259259259259	"AUROC"	"  MDR1"	"RF"	29	"Scaffold"	"cutoff7"	"N"	0
471	0.919259259259259	"AUROC"	"  MDR1"	"RF"	29	"Scaffold"	"cutoff7"	"Y"	0
472	0.971781305114638	"AUROC"	"  MDR1"	"RF"	29	"Random"	"cutoff6"	"N"	2.08333333333333
473	0.969	"AUROC"	"  MDR1"	"RF"	29	"Random"	"cutoff6"	"Y"	2.08333333333333
476	0.974193548387097	"AUROC"	"  MDR1"	"RF"	29	"Random"	"cutoff5"	"N"	2.08333333333333
477	0.972011385199241	"AUROC"	"  MDR1"	"RF"	29	"Random"	"cutoff5"	"Y"	2.08333333333333
478	1	"AUROC"	"  MDR1"	"RF"	29	"Random"	"cutoff7"	"N"	2.08333333333333
479	1	"AUROC"	"  MDR1"	"RF"	29	"Random"	"cutoff7"	"Y"	2.08333333333333
4	0.93969298245614	"AUROC"	" CYP2D6"	"RF"	0	"Scaffold"	"cutoff5"	"N"	0
5	0.93969298245614	"AUROC"	" CYP2D6"	"RF"	0	"Scaffold"	"cutoff5"	"Y"	0
8	0.59679203539823	"AUROC"	" CYP2D6"	"RF"	0	"Random"	"cutoff6"	"N"	0
9	0.59679203539823	"AUROC"	" CYP2D6"	"RF"	0	"Random"	"cutoff6"	"Y"	0
12	0.631475225225225	"AUROC"	" CYP2D6"	"RF"	0	"Random"	"cutoff5"	"N"	0
13	0.631475225225225	"AUROC"	" CYP2D6"	"RF"	0	"Random"	"cutoff5"	"Y"	0
16	0.732456140350877	"AUROC"	" CYP2D6"	"RF"	1	"Scaffold"	"cutoff6"	"N"	0
17	0.732456140350877	"AUROC"	" CYP2D6"	"RF"	1	"Scaffold"	"cutoff6"	"Y"	0
20	0.604444444444445	"AUROC"	" CYP2D6"	"RF"	1	"Scaffold"	"cutoff5"	"N"	0
21	0.604444444444445	"AUROC"	" CYP2D6"	"RF"	1	"Scaffold"	"cutoff5"	"Y"	0
24	0.284875183553598	"AUROC"	" CYP2D6"	"RF"	1	"Random"	"cutoff6"	"N"	0.869565217391304
25	0.332964601769911	"AUROC"	" CYP2D6"	"RF"	1	"Random"	"cutoff6"	"Y"	0.869565217391304
28	0.762387387387387	"AUROC"	" CYP2D6"	"RF"	1	"Random"	"cutoff5"	"N"	0.869565217391304
29	0.728978978978979	"AUROC"	" CYP2D6"	"RF"	1	"Random"	"cutoff5"	"Y"	0.869565217391304
30	0.7117903930131	"AUROC"	" CYP2D6"	"RF"	1	"Random"	"cutoff7"	"N"	0.869565217391304
31	0.709251101321586	"AUROC"	" CYP2D6"	"RF"	1	"Random"	"cutoff7"	"Y"	0.869565217391304
32	0.853891336270191	"AUROC"	" CYP2D6"	"RF"	2	"Scaffold"	"cutoff6"	"N"	0
33	0.853891336270191	"AUROC"	" CYP2D6"	"RF"	2	"Scaffold"	"cutoff6"	"Y"	0
36	0.788444444444444	"AUROC"	" CYP2D6"	"RF"	2	"Scaffold"	"cutoff5"	"N"	0
37	0.788444444444444	"AUROC"	" CYP2D6"	"RF"	2	"Scaffold"	"cutoff5"	"Y"	0
38	0.337719298245614	"AUROC"	" CYP2D6"	"RF"	2	"Scaffold"	"cutoff7"	"N"	0
39	0.337719298245614	"AUROC"	" CYP2D6"	"RF"	2	"Scaffold"	"cutoff7"	"Y"	0
40	0.688693098384728	"AUROC"	" CYP2D6"	"RF"	2	"Random"	"cutoff6"	"N"	0.869565217391304
41	0.939159292035398	"AUROC"	" CYP2D6"	"RF"	2	"Random"	"cutoff6"	"Y"	0.869565217391304
44	0.855282738095238	"AUROC"	" CYP2D6"	"RF"	2	"Random"	"cutoff5"	"N"	0.869565217391304
45	0.85546875	"AUROC"	" CYP2D6"	"RF"	2	"Random"	"cutoff5"	"Y"	0.869565217391304
46	0.970394736842105	"AUROC"	" CYP2D6"	"RF"	2	"Random"	"cutoff7"	"N"	0.869565217391304
47	0.970132743362832	"AUROC"	" CYP2D6"	"RF"	2	"Random"	"cutoff7"	"Y"	0.869565217391304
48	0.470631424375918	"AUROC"	" CYP2D6"	"RF"	3	"Scaffold"	"cutoff6"	"N"	1.73913043478261
49	0.516741071428571	"AUROC"	" CYP2D6"	"RF"	3	"Scaffold"	"cutoff6"	"Y"	1.73913043478261
52	0.538006756756757	"AUROC"	" CYP2D6"	"RF"	3	"Scaffold"	"cutoff5"	"N"	1.73913043478261
53	0.91722972972973	"AUROC"	" CYP2D6"	"RF"	3	"Scaffold"	"cutoff5"	"Y"	1.73913043478261
54	0.938864628820961	"AUROC"	" CYP2D6"	"RF"	3	"Scaffold"	"cutoff7"	"N"	1.73913043478261
55	0.937777777777778	"AUROC"	" CYP2D6"	"RF"	3	"Scaffold"	"cutoff7"	"Y"	1.73913043478261
56	0.396929824561403	"AUROC"	" CYP2D6"	"RF"	3	"Random"	"cutoff6"	"N"	1.30434782608696
57	0.584070796460177	"AUROC"	" CYP2D6"	"RF"	3	"Random"	"cutoff6"	"Y"	1.30434782608696
60	0.947544642857143	"AUROC"	" CYP2D6"	"RF"	3	"Random"	"cutoff5"	"N"	1.30434782608696
61	0.912202380952381	"AUROC"	" CYP2D6"	"RF"	3	"Random"	"cutoff5"	"Y"	1.30434782608696
64	0.703947368421053	"AUROC"	" CYP2D6"	"RF"	4	"Scaffold"	"cutoff6"	"N"	1.73913043478261
65	1	"AUROC"	" CYP2D6"	"RF"	4	"Scaffold"	"cutoff6"	"Y"	1.73913043478261
68	0.595720720720721	"AUROC"	" CYP2D6"	"RF"	4	"Scaffold"	"cutoff5"	"N"	1.73913043478261
69	0.972972972972973	"AUROC"	" CYP2D6"	"RF"	4	"Scaffold"	"cutoff5"	"Y"	1.73913043478261
72	0.989035087719298	"AUROC"	" CYP2D6"	"RF"	4	"Random"	"cutoff6"	"N"	0
73	0.989035087719298	"AUROC"	" CYP2D6"	"RF"	4	"Random"	"cutoff6"	"Y"	0
76	0.894144144144144	"AUROC"	" CYP2D6"	"RF"	4	"Random"	"cutoff5"	"N"	0
77	0.894144144144144	"AUROC"	" CYP2D6"	"RF"	4	"Random"	"cutoff5"	"Y"	0
78	0.995633187772926	"AUROC"	" CYP2D6"	"RF"	4	"Random"	"cutoff7"	"N"	0
79	0.995633187772926	"AUROC"	" CYP2D6"	"RF"	4	"Random"	"cutoff7"	"Y"	0
80	0.835730088495575	"AUROC"	" CYP2D6"	"RF"	5	"Scaffold"	"cutoff6"	"N"	0
81	0.835730088495575	"AUROC"	" CYP2D6"	"RF"	5	"Scaffold"	"cutoff6"	"Y"	0
84	0.83445945945946	"AUROC"	" CYP2D6"	"RF"	5	"Scaffold"	"cutoff5"	"N"	0
85	0.83445945945946	"AUROC"	" CYP2D6"	"RF"	5	"Scaffold"	"cutoff5"	"Y"	0
86	1	"AUROC"	" CYP2D6"	"RF"	5	"Scaffold"	"cutoff7"	"N"	0
87	1	"AUROC"	" CYP2D6"	"RF"	5	"Scaffold"	"cutoff7"	"Y"	0
88	0.853891336270191	"AUROC"	" CYP2D6"	"RF"	5	"Random"	"cutoff6"	"N"	0.434782608695652
89	0.856194690265487	"AUROC"	" CYP2D6"	"RF"	5	"Random"	"cutoff6"	"Y"	0.434782608695652
92	0.95045045045045	"AUROC"	" CYP2D6"	"RF"	5	"Random"	"cutoff5"	"N"	0.434782608695652
93	0.945945945945946	"AUROC"	" CYP2D6"	"RF"	5	"Random"	"cutoff5"	"Y"	0.434782608695652
94	0.6875	"AUROC"	" CYP2D6"	"RF"	5	"Random"	"cutoff7"	"N"	0.434782608695652
95	0.687224669603524	"AUROC"	" CYP2D6"	"RF"	5	"Random"	"cutoff7"	"Y"	0.434782608695652
100	0.598684210526316	"AUROC"	" CYP2D6"	"RF"	6	"Scaffold"	"cutoff5"	"N"	0
101	0.598684210526316	"AUROC"	" CYP2D6"	"RF"	6	"Scaffold"	"cutoff5"	"Y"	0
104	0.591042584434655	"AUROC"	" CYP2D6"	"RF"	6	"Random"	"cutoff6"	"N"	1.30434782608696
105	0.592261904761905	"AUROC"	" CYP2D6"	"RF"	6	"Random"	"cutoff6"	"Y"	1.30434782608696
108	0.559895833333333	"AUROC"	" CYP2D6"	"RF"	6	"Random"	"cutoff5"	"N"	1.30434782608696
109	0.450148809523809	"AUROC"	" CYP2D6"	"RF"	6	"Random"	"cutoff5"	"Y"	1.30434782608696
110	0.609397944199706	"AUROC"	" CYP2D6"	"RF"	6	"Random"	"cutoff7"	"N"	1.30434782608696
111	0.608630952380952	"AUROC"	" CYP2D6"	"RF"	6	"Random"	"cutoff7"	"Y"	1.30434782608696
112	0.717920353982301	"AUROC"	" CYP2D6"	"RF"	7	"Scaffold"	"cutoff6"	"N"	0
113	0.717920353982301	"AUROC"	" CYP2D6"	"RF"	7	"Scaffold"	"cutoff6"	"Y"	0
116	0.855227272727273	"AUROC"	" CYP2D6"	"RF"	7	"Scaffold"	"cutoff5"	"N"	0
117	0.855227272727273	"AUROC"	" CYP2D6"	"RF"	7	"Scaffold"	"cutoff5"	"Y"	0
118	0.324561403508772	"AUROC"	" CYP2D6"	"RF"	7	"Scaffold"	"cutoff7"	"N"	0
119	0.324561403508772	"AUROC"	" CYP2D6"	"RF"	7	"Scaffold"	"cutoff7"	"Y"	0
120	0.715124816446402	"AUROC"	" CYP2D6"	"RF"	7	"Random"	"cutoff6"	"N"	0
121	0.715124816446402	"AUROC"	" CYP2D6"	"RF"	7	"Random"	"cutoff6"	"Y"	0
124	0.775297619047619	"AUROC"	" CYP2D6"	"RF"	7	"Random"	"cutoff5"	"N"	0
125	0.775297619047619	"AUROC"	" CYP2D6"	"RF"	7	"Random"	"cutoff5"	"Y"	0
126	0.373362445414847	"AUROC"	" CYP2D6"	"RF"	7	"Random"	"cutoff7"	"N"	0
127	0.373362445414847	"AUROC"	" CYP2D6"	"RF"	7	"Random"	"cutoff7"	"Y"	0
128	1	"AUROC"	" CYP2D6"	"RF"	8	"Scaffold"	"cutoff6"	"N"	0
129	1	"AUROC"	" CYP2D6"	"RF"	8	"Scaffold"	"cutoff6"	"Y"	0
132	0.573464912280702	"AUROC"	" CYP2D6"	"RF"	8	"Scaffold"	"cutoff5"	"N"	0
133	0.573464912280702	"AUROC"	" CYP2D6"	"RF"	8	"Scaffold"	"cutoff5"	"Y"	0
136	0.97503671071953	"AUROC"	" CYP2D6"	"RF"	8	"Random"	"cutoff6"	"N"	0
137	0.97503671071953	"AUROC"	" CYP2D6"	"RF"	8	"Random"	"cutoff6"	"Y"	0
140	0.964766175528507	"AUROC"	" CYP2D6"	"RF"	8	"Random"	"cutoff5"	"N"	0
141	0.964766175528507	"AUROC"	" CYP2D6"	"RF"	8	"Random"	"cutoff5"	"Y"	0
144	0.131578947368421	"AUROC"	" CYP2D6"	"RF"	9	"Scaffold"	"cutoff6"	"N"	0
145	0.131578947368421	"AUROC"	" CYP2D6"	"RF"	9	"Scaffold"	"cutoff6"	"Y"	0
148	0.551991150442478	"AUROC"	" CYP2D6"	"RF"	9	"Scaffold"	"cutoff5"	"N"	0
149	0.551991150442478	"AUROC"	" CYP2D6"	"RF"	9	"Scaffold"	"cutoff5"	"Y"	0
150	0.314410480349345	"AUROC"	" CYP2D6"	"RF"	9	"Scaffold"	"cutoff7"	"N"	0
151	0.314410480349345	"AUROC"	" CYP2D6"	"RF"	9	"Scaffold"	"cutoff7"	"Y"	0
152	0.911504424778761	"AUROC"	" CYP2D6"	"RF"	9	"Random"	"cutoff6"	"N"	0
153	0.911504424778761	"AUROC"	" CYP2D6"	"RF"	9	"Random"	"cutoff6"	"Y"	0
156	0.827380952380952	"AUROC"	" CYP2D6"	"RF"	9	"Random"	"cutoff5"	"N"	0
157	0.827380952380952	"AUROC"	" CYP2D6"	"RF"	9	"Random"	"cutoff5"	"Y"	0
158	0.698689956331878	"AUROC"	" CYP2D6"	"RF"	9	"Random"	"cutoff7"	"N"	0
159	0.698689956331878	"AUROC"	" CYP2D6"	"RF"	9	"Random"	"cutoff7"	"Y"	0
160	0.49890350877193	"AUROC"	" CYP2D6"	"RF"	10	"Scaffold"	"cutoff6"	"N"	0
161	0.49890350877193	"AUROC"	" CYP2D6"	"RF"	10	"Scaffold"	"cutoff6"	"Y"	0
164	0.570175438596491	"AUROC"	" CYP2D6"	"RF"	10	"Scaffold"	"cutoff5"	"N"	0
165	0.570175438596491	"AUROC"	" CYP2D6"	"RF"	10	"Scaffold"	"cutoff5"	"Y"	0
168	0.801777777777778	"AUROC"	" CYP2D6"	"RF"	10	"Random"	"cutoff6"	"N"	0
169	0.801777777777778	"AUROC"	" CYP2D6"	"RF"	10	"Random"	"cutoff6"	"Y"	0
172	0.821266968325792	"AUROC"	" CYP2D6"	"RF"	10	"Random"	"cutoff5"	"N"	0
173	0.821266968325792	"AUROC"	" CYP2D6"	"RF"	10	"Random"	"cutoff5"	"Y"	0
174	0.995633187772926	"AUROC"	" CYP2D6"	"RF"	10	"Random"	"cutoff7"	"N"	0
175	0.995633187772926	"AUROC"	" CYP2D6"	"RF"	10	"Random"	"cutoff7"	"Y"	0
176	0.560205580029368	"AUROC"	" CYP2D6"	"RF"	11	"Scaffold"	"cutoff6"	"N"	0
177	0.560205580029368	"AUROC"	" CYP2D6"	"RF"	11	"Scaffold"	"cutoff6"	"Y"	0
180	0.752	"AUROC"	" CYP2D6"	"RF"	11	"Scaffold"	"cutoff5"	"N"	0
181	0.752	"AUROC"	" CYP2D6"	"RF"	11	"Scaffold"	"cutoff5"	"Y"	0
182	0.644736842105263	"AUROC"	" CYP2D6"	"RF"	11	"Scaffold"	"cutoff7"	"N"	0
183	0.644736842105263	"AUROC"	" CYP2D6"	"RF"	11	"Scaffold"	"cutoff7"	"Y"	0
184	0.910087719298246	"AUROC"	" CYP2D6"	"RF"	11	"Random"	"cutoff6"	"N"	0.434782608695652
185	0.909691629955947	"AUROC"	" CYP2D6"	"RF"	11	"Random"	"cutoff6"	"Y"	0.434782608695652
188	0.643906020558003	"AUROC"	" CYP2D6"	"RF"	11	"Random"	"cutoff5"	"N"	0.434782608695652
189	0.871145374449339	"AUROC"	" CYP2D6"	"RF"	11	"Random"	"cutoff5"	"Y"	0.434782608695652
190	0.844978165938865	"AUROC"	" CYP2D6"	"RF"	11	"Random"	"cutoff7"	"N"	0.434782608695652
191	0.844298245614035	"AUROC"	" CYP2D6"	"RF"	11	"Random"	"cutoff7"	"Y"	0.434782608695652
192	0.589777777777778	"AUROC"	" CYP2D6"	"RF"	12	"Scaffold"	"cutoff6"	"N"	0
193	0.589777777777778	"AUROC"	" CYP2D6"	"RF"	12	"Scaffold"	"cutoff6"	"Y"	0
196	0.845681818181818	"AUROC"	" CYP2D6"	"RF"	12	"Scaffold"	"cutoff5"	"N"	0
197	0.845681818181818	"AUROC"	" CYP2D6"	"RF"	12	"Scaffold"	"cutoff5"	"Y"	0
200	0.973799126637555	"AUROC"	" CYP2D6"	"RF"	12	"Random"	"cutoff6"	"N"	0.869565217391304
201	0.977973568281938	"AUROC"	" CYP2D6"	"RF"	12	"Random"	"cutoff6"	"Y"	0.869565217391304
