"rep_1"	"rep_2"	"metric_name"	"mol_prop"	"split_type"	"p_value"	"stats_method"	"p_value_group"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"COX-1"	" Scaffold"	0.416135847078279	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"COX-1"	" Scaffold"	0.801554937881844	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"COX-1"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"COX-1"	" Scaffold"	0.0308869505469348	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"COX-1"	" Scaffold"	0.367136581248436	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"COX-1"	" Scaffold"	0.0297569530004727	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"COX-1"	" Scaffold"	0.0109930026457564	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"COX-1"	" Scaffold"	0.0492606674136038	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"COX-1"	" Scaffold"	0.0308869505469348	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"COX-1"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"COX-1"	" Scaffold"	0.00681914122420463	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"COX-1"	" Scaffold"	0.689760957275894	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"COX-1"	" Scaffold"	0.976410907876082	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"COX-1"	" Scaffold"	0.242819024256211	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"COX-1"	" Scaffold"	0.367136581248436	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"COX-1"	" Scaffold"	0.00681914122420463	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"COX-1"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"COX-2"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"COX-2"	" Scaffold"	0.127809796539373	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"COX-2"	" Scaffold"	0.183321226222508	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"COX-2"	" Scaffold"	0.219782260816141	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"COX-2"	" Scaffold"	0.307669013707975	"ranksums"	">=0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"COX-2"	" Scaffold"	0.0667626139707639	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"COX-2"	" Scaffold"	0.127809796539373	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"COX-2"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"COX-2"	" Scaffold"	0.905849445866094	"ranksums"	">=0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"COX-2"	" Scaffold"	0.625630563965439	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"COX-2"	" Scaffold"	0.0147104444533948	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"COX-2"	" Scaffold"	0.813005287611997	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"COX-2"	" Scaffold"	0.183321226222508	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"COX-2"	" Scaffold"	0.905849445866094	"ranksums"	">=0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"COX-2"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"COX-2"	" Scaffold"	0.801554937881844	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"COX-2"	" Scaffold"	0.0202784911655978	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"COX-2"	" Scaffold"	0.625630563965439	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"COX-2"	" Scaffold"	0.219782260816141	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"COX-2"	" Scaffold"	0.625630563965439	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"COX-2"	" Scaffold"	0.801554937881844	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"COX-2"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"COX-2"	" Scaffold"	0.0180053510254157	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"COX-2"	" Scaffold"	0.487138031710019	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"COX-2"	" Scaffold"	0.307669013707975	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"COX-2"	" Scaffold"	0.0147104444533948	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"COX-2"	" Scaffold"	0.0202784911655978	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"COX-2"	" Scaffold"	0.0180053510254157	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"COX-2"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"COX-2"	" Scaffold"	0.00453105443653246	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"COX-2"	" Scaffold"	0.0667626139707639	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"COX-2"	" Scaffold"	0.813005287611997	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"COX-2"	" Scaffold"	0.625630563965439	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"COX-2"	" Scaffold"	0.487138031710019	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"COX-2"	" Scaffold"	0.00453105443653246	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"COX-2"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Cannabinoid"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Cannabinoid"	" Scaffold"	0.625630563965439	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Cannabinoid"	" Scaffold"	0.000292125950333414	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	0.604838651327524	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	0.00048460556780532	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Cannabinoid"	" Scaffold"	0.26117582460728	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Cannabinoid"	" Scaffold"	0.625630563965439	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Cannabinoid"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Cannabinoid"	" Scaffold"	0.000136524284332858	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	0.847587480259332	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	0.000144931382771462	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Cannabinoid"	" Scaffold"	0.515359797580285	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Cannabinoid"	" Scaffold"	0.000292125950333414	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Cannabinoid"	" Scaffold"	0.000136524284332858	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Cannabinoid"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	3.47852602805345e-05	"ranksums"	"<0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	0.976410907876082	"ranksums"	">=0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Cannabinoid"	" Scaffold"	3.70061293474096e-06	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Cannabinoid"	" Scaffold"	0.604838651327524	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Cannabinoid"	" Scaffold"	0.847587480259332	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Cannabinoid"	" Scaffold"	3.47852602805345e-05	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	0.000194793094752191	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Cannabinoid"	" Scaffold"	0.625630563965439	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Cannabinoid"	" Scaffold"	0.00048460556780532	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Cannabinoid"	" Scaffold"	0.000144931382771462	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Cannabinoid"	" Scaffold"	0.976410907876082	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	0.000194793094752191	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Cannabinoid"	" Scaffold"	1.20771791878894e-05	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Cannabinoid"	" Scaffold"	0.26117582460728	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Cannabinoid"	" Scaffold"	0.515359797580285	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Cannabinoid"	" Scaffold"	3.70061293474096e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	0.625630563965439	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Cannabinoid"	" Scaffold"	1.20771791878894e-05	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Cannabinoid"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Carbonic"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Carbonic"	" Scaffold"	0.636140685770246	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Carbonic"	" Scaffold"	0.139289365686848	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	0.941072349139827	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	6.28162378421386e-07	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Carbonic"	" Scaffold"	0.524952228275667	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Carbonic"	" Scaffold"	0.636140685770246	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Carbonic"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Carbonic"	" Scaffold"	0.0810611055553891	"ranksums"	">=0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	0.594560256543968	"ranksums"	">=0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	4.27528103192407e-07	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Carbonic"	" Scaffold"	0.248834383978153	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Carbonic"	" Scaffold"	0.139289365686848	"ranksums"	">=0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Carbonic"	" Scaffold"	0.0810611055553891	"ranksums"	">=0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Carbonic"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	0.110328593661621	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	9.8453100033373e-06	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Carbonic"	" Scaffold"	0.534635240703929	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Carbonic"	" Scaffold"	0.941072349139827	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Carbonic"	" Scaffold"	0.594560256543968	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Carbonic"	" Scaffold"	0.110328593661621	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	1.41526719916689e-07	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Carbonic"	" Scaffold"	0.375043623558613	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Carbonic"	" Scaffold"	6.28162378421386e-07	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Carbonic"	" Scaffold"	4.27528103192407e-07	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Carbonic"	" Scaffold"	9.8453100033373e-06	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	1.41526719916689e-07	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Carbonic"	" Scaffold"	1.79377664809034e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Carbonic"	" Scaffold"	0.524952228275667	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Carbonic"	" Scaffold"	0.248834383978153	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Carbonic"	" Scaffold"	0.534635240703929	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	0.375043623558613	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Carbonic"	" Scaffold"	1.79377664809034e-06	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Carbonic"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Caspase"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Caspase"	" Scaffold"	0.976410907876082	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Caspase"	" Scaffold"	0.00210389310941795	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Caspase"	" Scaffold"	0.01246962531924	"ranksums"	"<0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Caspase"	" Scaffold"	4.13418360782015e-08	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Caspase"	" Scaffold"	0.0428195073176977	"ranksums"	"<0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Caspase"	" Scaffold"	0.976410907876082	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Caspase"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Caspase"	" Scaffold"	0.00120459794325649	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Caspase"	" Scaffold"	0.00849769192613482	"ranksums"	"<0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Caspase"	" Scaffold"	1.7723908495885e-08	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Caspase"	" Scaffold"	0.0384692450879587	"ranksums"	"<0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Caspase"	" Scaffold"	0.00210389310941795	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Caspase"	" Scaffold"	0.00120459794325649	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Caspase"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Caspase"	" Scaffold"	0.72271979157106	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Caspase"	" Scaffold"	7.42541973836634e-05	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Caspase"	" Scaffold"	0.147372859549065	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Caspase"	" Scaffold"	0.01246962531924	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Caspase"	" Scaffold"	0.00849769192613482	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Caspase"	" Scaffold"	0.72271979157106	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Caspase"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Caspase"	" Scaffold"	5.43359149466734e-05	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Caspase"	" Scaffold"	0.351636969005001	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Caspase"	" Scaffold"	4.13418360782015e-08	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Caspase"	" Scaffold"	1.7723908495885e-08	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Caspase"	" Scaffold"	7.42541973836634e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Caspase"	" Scaffold"	5.43359149466734e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Caspase"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Caspase"	" Scaffold"	4.98979964983489e-07	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Caspase"	" Scaffold"	0.0428195073176977	"ranksums"	"<0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Caspase"	" Scaffold"	0.0384692450879587	"ranksums"	"<0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Caspase"	" Scaffold"	0.147372859549065	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Caspase"	" Scaffold"	0.351636969005001	"ranksums"	">=0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Caspase"	" Scaffold"	4.98979964983489e-07	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Caspase"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Coagulation"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Coagulation"	" Scaffold"	0.941072349139827	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Coagulation"	" Scaffold"	0.0345005081441225	"ranksums"	"<0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	0.00520192154044832	"ranksums"	"<0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	5.76683625810191e-08	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Coagulation"	" Scaffold"	0.468797586246096	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Coagulation"	" Scaffold"	0.941072349139827	"ranksums"	">=0.05"
"2. MorganCounts"	"2. MorganCounts"	"RMSE"	"Coagulation"	" Scaffold"	1	"ranksums"	">=0.05"
"2. MorganCounts"	"3. MACCS"	"RMSE"	"Coagulation"	" Scaffold"	0.0297569530004727	"ranksums"	"<0.05"
"2. MorganCounts"	"0. RDKit Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	0.00375853192477805	"ranksums"	"<0.05"
"2. MorganCounts"	"5. PhysChem Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	3.49592620314054e-08	"ranksums"	"<0.05"
"2. MorganCounts"	"4. AtomPairs"	"RMSE"	"Coagulation"	" Scaffold"	0.43328979562189	"ranksums"	">=0.05"
"3. MACCS"	"1. MorganBits"	"RMSE"	"Coagulation"	" Scaffold"	0.0345005081441225	"ranksums"	"<0.05"
"3. MACCS"	"2. MorganCounts"	"RMSE"	"Coagulation"	" Scaffold"	0.0297569530004727	"ranksums"	"<0.05"
"3. MACCS"	"3. MACCS"	"RMSE"	"Coagulation"	" Scaffold"	1	"ranksums"	">=0.05"
"3. MACCS"	"0. RDKit Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	0.399389395013695	"ranksums"	">=0.05"
"3. MACCS"	"5. PhysChem Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	2.51375383338081e-05	"ranksums"	"<0.05"
"3. MACCS"	"4. AtomPairs"	"RMSE"	"Coagulation"	" Scaffold"	0.0810611055553891	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"1. MorganBits"	"RMSE"	"Coagulation"	" Scaffold"	0.00520192154044832	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"2. MorganCounts"	"RMSE"	"Coagulation"	" Scaffold"	0.00375853192477805	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"3. MACCS"	"RMSE"	"Coagulation"	" Scaffold"	0.399389395013695	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	1	"ranksums"	">=0.05"
"0. RDKit Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	0.000128578162532981	"ranksums"	"<0.05"
"0. RDKit Descriptors"	"4. AtomPairs"	"RMSE"	"Coagulation"	" Scaffold"	0.0105365252586533	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"1. MorganBits"	"RMSE"	"Coagulation"	" Scaffold"	5.76683625810191e-08	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"2. MorganCounts"	"RMSE"	"Coagulation"	" Scaffold"	3.49592620314054e-08	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"3. MACCS"	"RMSE"	"Coagulation"	" Scaffold"	2.51375383338081e-05	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"0. RDKit Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	0.000128578162532981	"ranksums"	"<0.05"
"5. PhysChem Descriptors"	"5. PhysChem Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	1	"ranksums"	">=0.05"
"5. PhysChem Descriptors"	"4. AtomPairs"	"RMSE"	"Coagulation"	" Scaffold"	5.30809905084803e-08	"ranksums"	"<0.05"
"4. AtomPairs"	"1. MorganBits"	"RMSE"	"Coagulation"	" Scaffold"	0.468797586246096	"ranksums"	">=0.05"
"4. AtomPairs"	"2. MorganCounts"	"RMSE"	"Coagulation"	" Scaffold"	0.43328979562189	"ranksums"	">=0.05"
"4. AtomPairs"	"3. MACCS"	"RMSE"	"Coagulation"	" Scaffold"	0.0810611055553891	"ranksums"	">=0.05"
"4. AtomPairs"	"0. RDKit Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	0.0105365252586533	"ranksums"	"<0.05"
"4. AtomPairs"	"5. PhysChem Descriptors"	"RMSE"	"Coagulation"	" Scaffold"	5.30809905084803e-08	"ranksums"	"<0.05"
"4. AtomPairs"	"4. AtomPairs"	"RMSE"	"Coagulation"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"1. MorganBits"	"RMSE"	"Dihydrofolate"	" Scaffold"	1	"ranksums"	">=0.05"
"1. MorganBits"	"2. MorganCounts"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.836023950489311	"ranksums"	">=0.05"
"1. MorganBits"	"3. MACCS"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.657380427110081	"ranksums"	">=0.05"
"1. MorganBits"	"0. RDKit Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.515359797580285	"ranksums"	">=0.05"
"1. MorganBits"	"5. PhysChem Descriptors"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.000206531204756844	"ranksums"	"<0.05"
"1. MorganBits"	"4. AtomPairs"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.267502703416054	"ranksums"	">=0.05"
"2. MorganCounts"	"1. MorganBits"	"RMSE"	"Dihydrofolate"	" Scaffold"	0.836023950489311	"ranksums"	">=0.05"
