"metric_score"	"metric_name"	"mol_rep"	"mol_prop"	"model_name"	"fold"	"split_type"	"task"
0.835820895522388	"AUROC"	"SMILES"	" BACE"	" MolBERT"	0	"Scaffold"	"benchmark"
0.89006968641115	"AUROC"	"SMILES"	" BACE"	" MolBERT"	1	"Scaffold"	"benchmark"
0.843725490196078	"AUROC"	"SMILES"	" BACE"	" MolBERT"	2	"Scaffold"	"benchmark"
0.82312925170068	"AUROC"	"SMILES"	" BACE"	" MolBERT"	3	"Scaffold"	"benchmark"
0.779087913993411	"AUROC"	"SMILES"	" BACE"	" MolBERT"	4	"Scaffold"	"benchmark"
0.828136200716846	"AUROC"	"SMILES"	" BACE"	" MolBERT"	5	"Scaffold"	"benchmark"
0.855930735930736	"AUROC"	"SMILES"	" BACE"	" MolBERT"	6	"Scaffold"	"benchmark"
0.763120567375887	"AUROC"	"SMILES"	" BACE"	" MolBERT"	7	"Scaffold"	"benchmark"
0.749179655455291	"AUROC"	"SMILES"	" BACE"	" MolBERT"	8	"Scaffold"	"benchmark"
0.843663434903047	"AUROC"	"SMILES"	" BACE"	" MolBERT"	9	"Scaffold"	"benchmark"
0.825576923076923	"AUROC"	"SMILES"	" BACE"	" MolBERT"	10	"Scaffold"	"benchmark"
0.860763888888889	"AUROC"	"SMILES"	" BACE"	" MolBERT"	11	"Scaffold"	"benchmark"
0.901041666666667	"AUROC"	"SMILES"	" BACE"	" MolBERT"	12	"Scaffold"	"benchmark"
0.876743232157506	"AUROC"	"SMILES"	" BACE"	" MolBERT"	13	"Scaffold"	"benchmark"
0.869092206170858	"AUROC"	"SMILES"	" BACE"	" MolBERT"	14	"Scaffold"	"benchmark"
0.802431610942249	"AUROC"	"SMILES"	" BACE"	" MolBERT"	15	"Scaffold"	"benchmark"
0.757969507969508	"AUROC"	"SMILES"	" BACE"	" MolBERT"	16	"Scaffold"	"benchmark"
0.840451388888889	"AUROC"	"SMILES"	" BACE"	" MolBERT"	17	"Scaffold"	"benchmark"
0.797619047619048	"AUROC"	"SMILES"	" BACE"	" MolBERT"	18	"Scaffold"	"benchmark"
0.899423076923077	"AUROC"	"SMILES"	" BACE"	" MolBERT"	19	"Scaffold"	"benchmark"
0.831606672519754	"AUROC"	"SMILES"	" BACE"	" MolBERT"	20	"Scaffold"	"benchmark"
0.855742296918768	"AUROC"	"SMILES"	" BACE"	" MolBERT"	21	"Scaffold"	"benchmark"
0.794444444444445	"AUROC"	"SMILES"	" BACE"	" MolBERT"	22	"Scaffold"	"benchmark"
0.857489177489177	"AUROC"	"SMILES"	" BACE"	" MolBERT"	23	"Scaffold"	"benchmark"
0.79553324099723	"AUROC"	"SMILES"	" BACE"	" MolBERT"	24	"Scaffold"	"benchmark"
0.908587257617728	"AUROC"	"SMILES"	" BACE"	" MolBERT"	25	"Scaffold"	"benchmark"
0.842797783933518	"AUROC"	"SMILES"	" BACE"	" MolBERT"	26	"Scaffold"	"benchmark"
0.776927282668125	"AUROC"	"SMILES"	" BACE"	" MolBERT"	27	"Scaffold"	"benchmark"
0.768641114982578	"AUROC"	"SMILES"	" BACE"	" MolBERT"	28	"Scaffold"	"benchmark"
0.914340211548465	"AUROC"	"SMILES"	" BACE"	" MolBERT"	29	"Scaffold"	"benchmark"
0.733977172958736	"AUROC"	"Graph"	" BACE"	"GROVER"	0	"Scaffold"	"benchmark"
0.745121951219512	"AUROC"	"Graph"	" BACE"	"GROVER"	1	"Scaffold"	"benchmark"
0.887058823529412	"AUROC"	"Graph"	" BACE"	"GROVER"	2	"Scaffold"	"benchmark"
0.758503401360544	"AUROC"	"Graph"	" BACE"	"GROVER"	3	"Scaffold"	"benchmark"
0.750823651812034	"AUROC"	"Graph"	" BACE"	"GROVER"	4	"Scaffold"	"benchmark"
0.804480286738351	"AUROC"	"Graph"	" BACE"	"GROVER"	5	"Scaffold"	"benchmark"
0.795670995670996	"AUROC"	"Graph"	" BACE"	"GROVER"	6	"Scaffold"	"benchmark"
0.778115501519757	"AUROC"	"Graph"	" BACE"	"GROVER"	7	"Scaffold"	"benchmark"
0.637202625102543	"AUROC"	"Graph"	" BACE"	"GROVER"	8	"Scaffold"	"benchmark"
0.869979224376731	"AUROC"	"Graph"	" BACE"	"GROVER"	9	"Scaffold"	"benchmark"
0.771923076923077	"AUROC"	"Graph"	" BACE"	"GROVER"	10	"Scaffold"	"benchmark"
0.899479166666667	"AUROC"	"Graph"	" BACE"	"GROVER"	11	"Scaffold"	"benchmark"
0.863541666666667	"AUROC"	"Graph"	" BACE"	"GROVER"	12	"Scaffold"	"benchmark"
0.721287940935193	"AUROC"	"Graph"	" BACE"	"GROVER"	13	"Scaffold"	"benchmark"
0.915462814339219	"AUROC"	"Graph"	" BACE"	"GROVER"	14	"Scaffold"	"benchmark"
0.847213779128673	"AUROC"	"Graph"	" BACE"	"GROVER"	15	"Scaffold"	"benchmark"
0.674289674289674	"AUROC"	"Graph"	" BACE"	"GROVER"	16	"Scaffold"	"benchmark"
0.88125	"AUROC"	"Graph"	" BACE"	"GROVER"	17	"Scaffold"	"benchmark"
0.899509803921569	"AUROC"	"Graph"	" BACE"	"GROVER"	18	"Scaffold"	"benchmark"
0.795384615384615	"AUROC"	"Graph"	" BACE"	"GROVER"	19	"Scaffold"	"benchmark"
0.817559262510975	"AUROC"	"Graph"	" BACE"	"GROVER"	20	"Scaffold"	"benchmark"
0.74702380952381	"AUROC"	"Graph"	" BACE"	"GROVER"	21	"Scaffold"	"benchmark"
0.868996415770609	"AUROC"	"Graph"	" BACE"	"GROVER"	22	"Scaffold"	"benchmark"
0.706493506493507	"AUROC"	"Graph"	" BACE"	"GROVER"	23	"Scaffold"	"benchmark"
0.810941828254848	"AUROC"	"Graph"	" BACE"	"GROVER"	24	"Scaffold"	"benchmark"
0.847126038781164	"AUROC"	"Graph"	" BACE"	"GROVER"	25	"Scaffold"	"benchmark"
0.818732686980609	"AUROC"	"Graph"	" BACE"	"GROVER"	26	"Scaffold"	"benchmark"
0.596500820120284	"AUROC"	"Graph"	" BACE"	"GROVER"	27	"Scaffold"	"benchmark"
0.799651567944251	"AUROC"	"Graph"	" BACE"	"GROVER"	28	"Scaffold"	"benchmark"
0.917981619559563	"AUROC"	"Graph"	" BACE"	"GROVER"	29	"Scaffold"	"benchmark"
0.801053555750658	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	0	"Scaffold"	"benchmark"
0.874216027874565	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	1	"Scaffold"	"benchmark"
0.861764705882353	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	2	"Scaffold"	"benchmark"
0.842781557067271	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	3	"Scaffold"	"benchmark"
0.800069360152592	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	4	"Scaffold"	"benchmark"
0.845878136200717	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	5	"Scaffold"	"benchmark"
0.908398268398268	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	6	"Scaffold"	"benchmark"
0.748733535967578	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	7	"Scaffold"	"benchmark"
0.743232157506153	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	8	"Scaffold"	"benchmark"
0.85180055401662	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	9	"Scaffold"	"benchmark"
0.782884615384615	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	10	"Scaffold"	"benchmark"
0.863715277777778	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	11	"Scaffold"	"benchmark"
0.937326388888889	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	12	"Scaffold"	"benchmark"
0.846185397867104	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	13	"Scaffold"	"benchmark"
0.93936151239522	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	14	"Scaffold"	"benchmark"
0.840526849037487	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	15	"Scaffold"	"benchmark"
0.798856548856549	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	16	"Scaffold"	"benchmark"
0.772916666666667	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	17	"Scaffold"	"benchmark"
0.817401960784314	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	18	"Scaffold"	"benchmark"
0.864423076923077	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	19	"Scaffold"	"benchmark"
0.725197541703248	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	20	"Scaffold"	"benchmark"
0.805672268907563	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	21	"Scaffold"	"benchmark"
0.873476702508961	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	22	"Scaffold"	"benchmark"
0.822857142857143	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	23	"Scaffold"	"benchmark"
0.791724376731302	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	24	"Scaffold"	"benchmark"
0.910145429362881	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	25	"Scaffold"	"benchmark"
0.865304709141274	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	26	"Scaffold"	"benchmark"
0.800801895389101	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	27	"Scaffold"	"benchmark"
0.779442508710801	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	28	"Scaffold"	"benchmark"
0.90705739552627	"AUROC"	"Graph"	" BACE"	"GROVER_RDKit"	29	"Scaffold"	"benchmark"
0.837313432835821	"AUROC"	"rdkit2d"	" BACE"	"  RF"	0	"Scaffold"	"benchmark"
0.902090592334495	"AUROC"	"rdkit2d"	" BACE"	"  RF"	1	"Scaffold"	"benchmark"
0.882352941176471	"AUROC"	"rdkit2d"	" BACE"	"  RF"	2	"Scaffold"	"benchmark"
0.871126228269085	"AUROC"	"rdkit2d"	" BACE"	"  RF"	3	"Scaffold"	"benchmark"
0.82859372290619	"AUROC"	"rdkit2d"	" BACE"	"  RF"	4	"Scaffold"	"benchmark"
0.90510752688172	"AUROC"	"rdkit2d"	" BACE"	"  RF"	5	"Scaffold"	"benchmark"
0.896623376623377	"AUROC"	"rdkit2d"	" BACE"	"  RF"	6	"Scaffold"	"benchmark"
0.837993920972644	"AUROC"	"rdkit2d"	" BACE"	"  RF"	7	"Scaffold"	"benchmark"
0.843006562756358	"AUROC"	"rdkit2d"	" BACE"	"  RF"	8	"Scaffold"	"benchmark"
0.88720567867036	"AUROC"	"rdkit2d"	" BACE"	"  RF"	9	"Scaffold"	"benchmark"
0.831153846153846	"AUROC"	"rdkit2d"	" BACE"	"  RF"	10	"Scaffold"	"benchmark"
0.888975694444444	"AUROC"	"rdkit2d"	" BACE"	"  RF"	11	"Scaffold"	"benchmark"
0.911197916666667	"AUROC"	"rdkit2d"	" BACE"	"  RF"	12	"Scaffold"	"benchmark"
0.90935192780968	"AUROC"	"rdkit2d"	" BACE"	"  RF"	13	"Scaffold"	"benchmark"
0.89896557874086	"AUROC"	"rdkit2d"	" BACE"	"  RF"	14	"Scaffold"	"benchmark"
0.846707193515704	"AUROC"	"rdkit2d"	" BACE"	"  RF"	15	"Scaffold"	"benchmark"
0.834546084546085	"AUROC"	"rdkit2d"	" BACE"	"  RF"	16	"Scaffold"	"benchmark"
0.9015625	"AUROC"	"rdkit2d"	" BACE"	"  RF"	17	"Scaffold"	"benchmark"
0.89031862745098	"AUROC"	"rdkit2d"	" BACE"	"  RF"	18	"Scaffold"	"benchmark"
0.928557692307692	"AUROC"	"rdkit2d"	" BACE"	"  RF"	19	"Scaffold"	"benchmark"
0.84451273046532	"AUROC"	"rdkit2d"	" BACE"	"  RF"	20	"Scaffold"	"benchmark"
0.897584033613445	"AUROC"	"rdkit2d"	" BACE"	"  RF"	21	"Scaffold"	"benchmark"
0.844713261648746	"AUROC"	"rdkit2d"	" BACE"	"  RF"	22	"Scaffold"	"benchmark"
0.865887445887446	"AUROC"	"rdkit2d"	" BACE"	"  RF"	23	"Scaffold"	"benchmark"
0.855522853185596	"AUROC"	"rdkit2d"	" BACE"	"  RF"	24	"Scaffold"	"benchmark"
0.908154432132964	"AUROC"	"rdkit2d"	" BACE"	"  RF"	25	"Scaffold"	"benchmark"
0.916204986149584	"AUROC"	"rdkit2d"	" BACE"	"  RF"	26	"Scaffold"	"benchmark"
0.848733369783124	"AUROC"	"rdkit2d"	" BACE"	"  RF"	27	"Scaffold"	"benchmark"
0.834407665505226	"AUROC"	"rdkit2d"	" BACE"	"  RF"	28	"Scaffold"	"benchmark"
0.93592855904283	"AUROC"	"rdkit2d"	" BACE"	"  RF"	29	"Scaffold"	"benchmark"
0.90278917145201	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	0	"Scaffold"	"benchmark"
0.904267443332911	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	1	"Scaffold"	"benchmark"
0.881802721088435	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	2	"Scaffold"	"benchmark"
0.880985480383071	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	3	"Scaffold"	"benchmark"
0.876785714285714	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	4	"Scaffold"	"benchmark"
0.878082992402104	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	5	"Scaffold"	"benchmark"
0.848606060606061	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	6	"Scaffold"	"benchmark"
0.920578231292517	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	7	"Scaffold"	"benchmark"
0.921953094963476	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	8	"Scaffold"	"benchmark"
0.912987012987013	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	9	"Scaffold"	"benchmark"
0.847852967625899	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	10	"Scaffold"	"benchmark"
0.866267708842208	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	11	"Scaffold"	"benchmark"
0.930190515922681	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	12	"Scaffold"	"benchmark"
0.937205651491366	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	13	"Scaffold"	"benchmark"
0.941256830601093	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	14	"Scaffold"	"benchmark"
0.952205882352941	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	15	"Scaffold"	"benchmark"
0.910172272354389	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	16	"Scaffold"	"benchmark"
0.88630174291939	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	17	"Scaffold"	"benchmark"
0.881018518518519	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	18	"Scaffold"	"benchmark"
0.862091503267974	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	19	"Scaffold"	"benchmark"
0.892356942777111	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	20	"Scaffold"	"benchmark"
0.949074074074074	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	21	"Scaffold"	"benchmark"
0.832808988764045	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	22	"Scaffold"	"benchmark"
0.843055555555556	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	23	"Scaffold"	"benchmark"
0.863876071193144	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	24	"Scaffold"	"benchmark"
0.930555555555556	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	25	"Scaffold"	"benchmark"
0.889907072792979	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	26	"Scaffold"	"benchmark"
0.916726852520584	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	27	"Scaffold"	"benchmark"
0.890392781316348	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	28	"Scaffold"	"benchmark"
0.90340040753948	"AUROC"	"SMILES"	" BBBP"	" MolBERT"	29	"Scaffold"	"benchmark"
0.884194695105278	"AUROC"	"Graph"	" BBBP"	"GROVER"	0	"Scaffold"	"benchmark"
0.859636363636364	"AUROC"	"Graph"	" BBBP"	"GROVER"	1	"Scaffold"	"benchmark"
0.945402298850575	"AUROC"	"Graph"	" BBBP"	"GROVER"	2	"Scaffold"	"benchmark"
0.868473895582329	"AUROC"	"Graph"	" BBBP"	"GROVER"	3	"Scaffold"	"benchmark"
0.920101637492942	"AUROC"	"Graph"	" BBBP"	"GROVER"	4	"Scaffold"	"benchmark"
0.912061759925702	"AUROC"	"Graph"	" BBBP"	"GROVER"	5	"Scaffold"	"benchmark"
0.878181818181818	"AUROC"	"Graph"	" BBBP"	"GROVER"	6	"Scaffold"	"benchmark"
0.93563025210084	"AUROC"	"Graph"	" BBBP"	"GROVER"	7	"Scaffold"	"benchmark"
0.762569130216189	"AUROC"	"Graph"	" BBBP"	"GROVER"	8	"Scaffold"	"benchmark"
0.902979373567609	"AUROC"	"Graph"	" BBBP"	"GROVER"	9	"Scaffold"	"benchmark"
0.920699803793329	"AUROC"	"Graph"	" BBBP"	"GROVER"	10	"Scaffold"	"benchmark"
0.915019338203696	"AUROC"	"Graph"	" BBBP"	"GROVER"	11	"Scaffold"	"benchmark"
0.908581614463967	"AUROC"	"Graph"	" BBBP"	"GROVER"	12	"Scaffold"	"benchmark"
0.912480376766091	"AUROC"	"Graph"	" BBBP"	"GROVER"	13	"Scaffold"	"benchmark"
0.918943533697632	"AUROC"	"Graph"	" BBBP"	"GROVER"	14	"Scaffold"	"benchmark"
0.917440660474716	"AUROC"	"Graph"	" BBBP"	"GROVER"	15	"Scaffold"	"benchmark"
0.856302980585179	"AUROC"	"Graph"	" BBBP"	"GROVER"	16	"Scaffold"	"benchmark"
0.862554112554113	"AUROC"	"Graph"	" BBBP"	"GROVER"	17	"Scaffold"	"benchmark"
0.795939234589541	"AUROC"	"Graph"	" BBBP"	"GROVER"	18	"Scaffold"	"benchmark"
0.871229260935143	"AUROC"	"Graph"	" BBBP"	"GROVER"	19	"Scaffold"	"benchmark"
0.857968828557064	"AUROC"	"Graph"	" BBBP"	"GROVER"	20	"Scaffold"	"benchmark"
0.845172413793103	"AUROC"	"Graph"	" BBBP"	"GROVER"	21	"Scaffold"	"benchmark"
0.871938117748174	"AUROC"	"Graph"	" BBBP"	"GROVER"	22	"Scaffold"	"benchmark"
0.839753123140987	"AUROC"	"Graph"	" BBBP"	"GROVER"	23	"Scaffold"	"benchmark"
0.921177870315288	"AUROC"	"Graph"	" BBBP"	"GROVER"	24	"Scaffold"	"benchmark"
0.925869120654397	"AUROC"	"Graph"	" BBBP"	"GROVER"	25	"Scaffold"	"benchmark"
0.827814569536424	"AUROC"	"Graph"	" BBBP"	"GROVER"	26	"Scaffold"	"benchmark"
0.911984754376059	"AUROC"	"Graph"	" BBBP"	"GROVER"	27	"Scaffold"	"benchmark"
0.874734607218684	"AUROC"	"Graph"	" BBBP"	"GROVER"	28	"Scaffold"	"benchmark"
0.873681628648516	"AUROC"	"Graph"	" BBBP"	"GROVER"	29	"Scaffold"	"benchmark"
0.931501230516817	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	0	"Scaffold"	"benchmark"
0.907393939393939	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	1	"Scaffold"	"benchmark"
0.919364297443115	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	2	"Scaffold"	"benchmark"
0.86739264751313	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	3	"Scaffold"	"benchmark"
0.872247317899492	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	4	"Scaffold"	"benchmark"
0.922045507313675	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	5	"Scaffold"	"benchmark"
0.83969696969697	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	6	"Scaffold"	"benchmark"
0.929243697478992	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	7	"Scaffold"	"benchmark"
0.902212166918049	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	8	"Scaffold"	"benchmark"
0.922587216704864	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	9	"Scaffold"	"benchmark"
0.862273817309788	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	10	"Scaffold"	"benchmark"
0.888160721959605	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	11	"Scaffold"	"benchmark"
0.939202953908836	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	12	"Scaffold"	"benchmark"
0.932103610675039	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	13	"Scaffold"	"benchmark"
0.910746812386157	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	14	"Scaffold"	"benchmark"
0.954592363261094	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	15	"Scaffold"	"benchmark"
0.869291769209735	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	16	"Scaffold"	"benchmark"
0.881143366437484	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	17	"Scaffold"	"benchmark"
0.87467134092901	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	18	"Scaffold"	"benchmark"
0.913901458019105	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	19	"Scaffold"	"benchmark"
0.897687280040221	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	20	"Scaffold"	"benchmark"
0.93448275862069	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	21	"Scaffold"	"benchmark"
0.844649763644177	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	22	"Scaffold"	"benchmark"
0.849048185603807	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	23	"Scaffold"	"benchmark"
0.918277810826889	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	24	"Scaffold"	"benchmark"
0.9454425942156	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	25	"Scaffold"	"benchmark"
0.914275202354672	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	26	"Scaffold"	"benchmark"
0.929983060417843	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	27	"Scaffold"	"benchmark"
0.897027600849257	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	28	"Scaffold"	"benchmark"
0.905567819475104	"AUROC"	"Graph"	" BBBP"	"GROVER_RDKit"	29	"Scaffold"	"benchmark"
0.935671315285753	"AUROC"	"rdkit2d"	" BBBP"	"  RF"	0	"Scaffold"	"benchmark"
0.897212121212121	"AUROC"	"rdkit2d"	" BBBP"	"  RF"	1	"Scaffold"	"benchmark"
0.947865353037767	"AUROC"	"rdkit2d"	" BBBP"	"  RF"	2	"Scaffold"	"benchmark"
0.92894655545258	"AUROC"	"rdkit2d"	" BBBP"	"  RF"	3	"Scaffold"	"benchmark"
0.94529926595144	"AUROC"	"rdkit2d"	" BBBP"	"  RF"	4	"Scaffold"	"benchmark"
0.891745994892036	"AUROC"	"rdkit2d"	" BBBP"	"  RF"	5	"Scaffold"	"benchmark"
